/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): DISPRO drifter 72878 trackline. PANGAEA, https://doi.org/10.1594/PANGAEA.762193, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	MEDIAN LATITUDE: 49.776073 * MEDIAN LONGITUDE: -1.812723 * SOUTH-BOUND LATITUDE: 49.647500 * WEST-BOUND LONGITUDE: -2.116000 * NORTH-BOUND LATITUDE: 49.852700 * EAST-BOUND LONGITUDE: -1.422200
	DATE/TIME START: 2007-03-15T11:30:00 * DATE/TIME END: 2007-03-28T13:00:00
Event(s):	Drifter_72878 * LATITUDE START: 49.715100 * LONGITUDE START: -2.057400 * LATITUDE END: 49.766400 * LONGITUDE END: -1.880600 * DATE/TIME START: 2007-03-15T11:30:16 * DATE/TIME END: 2007-03-28T13:00:11 * LOCATION: La Hague Cape, English Channel * CAMPAIGN: DISPRO * BASIS: Côtes de la Manche * METHOD/DEVICE: Drifter (DRIFT)
Comment:	Two Argos drifters were released on 15 March 2007. These devices are described by Niiler et al. (1995) and validated as being reliable for tracking water-mass movements: they consist of a surface buoy with a GPS receiver and a transmission link towards the ARGOS system. A cable and a 5m holey sock are immersed at a depth 15 m. Their drift is representative of the surface currents in this layer. Theses two drifters were released at the same time at a distance of 100 m apart in the Blanchard race, and then tracked every 30 minutes over 13 days. They were separated by a distance of 54 km from each other at the time of their retrieval. The trajectories shown illustrate the variability of currents in the Cap de la Hague area.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	Number (No) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * COMMENT: of drifter
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	626 data points
*/
Date/Time	Longitude	Latitude	No
2007-03-25T10:00	-1.9980	49.7527	72878
2007-03-25T10:30	-1.9528	49.7721	72878
2007-03-25T11:00	-1.9007	49.7798	72878
2007-03-25T11:30	-1.8494	49.7808	72878
2007-03-25T12:00	-1.8040	49.7761	72878
2007-03-25T12:30	-1.7677	49.7684	72878
2007-03-25T13:00	-1.7373	49.7623	72878
2007-03-25T13:30	-1.7146	49.7571	72878
2007-03-25T14:00	-1.6987	49.7531	72878
2007-03-25T14:30	-1.6913	49.7500	72878
2007-03-25T15:00	-1.6903	49.7481	72878
2007-03-25T15:30	-1.6968	49.7466	72878
2007-03-25T16:00	-1.7115	49.7459	72878
2007-03-25T16:30	-1.7332	49.7464	72878
2007-03-25T17:00	-1.7619	49.7481	72878
2007-03-25T17:30	-1.7962	49.7513	72878
2007-03-25T18:00	-1.8378	49.7562	72878
2007-03-25T18:30	-1.8859	49.7622	72878
2007-03-25T19:00	-1.9270	49.7646	72878
2007-03-25T19:30	-1.9663	49.7596	72878
2007-03-25T20:00	-1.9989	49.7510	72878
2007-03-25T20:30	-2.0170	49.7434	72878
2007-03-25T21:00	-2.0240	49.7403	72878
2007-03-25T21:30	-2.0213	49.7435	72878
2007-03-25T22:00	-2.0081	49.7533	72878
2007-03-25T22:30	-1.9819	49.7670	72878
2007-03-25T23:00	-1.9403	49.7783	72878
2007-03-25T23:30	-1.8956	49.7831	72878
2007-03-26T00:00	-1.8485	49.7824	72878
2007-03-26T00:30	-1.8076	49.7787	72878
2007-03-26T01:00	-1.7741	49.7718	72878
2007-03-26T01:30	-1.7485	49.7658	72878
2007-03-26T02:00	-1.7278	49.7608	72878
2007-03-26T02:30	-1.7135	49.7571	72878
2007-03-26T03:00	-1.7069	49.7543	72878
2007-03-26T03:30	-1.7064	49.7517	72878
2007-03-26T04:00	-1.7127	49.7503	72878
2007-03-26T04:30	-1.7253	49.7496	72878
2007-03-26T05:00	-1.7448	49.7497	72878
2007-03-26T05:30	-1.7708	49.7510	72878
2007-03-26T06:00	-1.8026	49.7537	72878
2007-03-26T06:30	-1.8380	49.7578	72878
2007-03-26T07:00	-1.8783	49.7622	72878
2007-03-26T07:30	-1.9165	49.7643	72878
2007-03-26T08:00	-1.9506	49.7629	72878
2007-03-26T08:30	-1.9779	49.7566	72878
2007-03-26T09:00	-1.9978	49.7505	72878
2007-03-26T09:30	-2.0080	49.7471	72878
2007-03-26T10:00	-2.0082	49.7478	72878
2007-03-26T10:30	-2.0005	49.7539	72878
2007-03-26T11:00	-1.9821	49.7635	72878
2007-03-26T11:30	-1.9508	49.7722	72878
2007-03-26T12:00	-1.9128	49.7782	72878
2007-03-26T12:30	-1.8746	49.7800	72878
2007-03-26T13:00	-1.8371	49.7787	72878
2007-03-26T13:30	-1.8036	49.7745	72878
2007-03-26T14:00	-1.7753	49.7696	72878
2007-03-26T14:30	-1.7537	49.7653	72878
2007-03-26T15:00	-1.7375	49.7612	72878
2007-03-26T15:30	-1.7262	49.7581	72878
2007-03-26T16:00	-1.7202	49.7556	72878
2007-03-26T16:30	-1.7196	49.7541	72878
2007-03-26T17:00	-1.7259	49.7531	72878
2007-03-26T17:30	-1.7370	49.7528	72878
2007-03-26T18:00	-1.7534	49.7535	72878
2007-03-26T18:30	-1.7748	49.7552	72878
2007-03-26T19:00	-1.7983	49.7575	72878
2007-03-26T19:30	-1.8258	49.7609	72878
2007-03-26T20:00	-1.8552	49.7640	72878
2007-03-26T20:30	-1.8826	49.7675	72878
2007-03-26T21:00	-1.9052	49.7692	72878
2007-03-26T21:30	-1.9202	49.7702	72878
2007-03-26T22:00	-1.9283	49.7706	72878
2007-03-26T22:30	-1.9285	49.7717	72878
2007-03-26T23:00	-1.9208	49.7740	72878
2007-03-26T23:30	-1.9058	49.7761	72878
2007-03-27T00:00	-1.8831	49.7772	72878
2007-03-27T00:30	-1.8545	49.7769	72878
2007-03-27T01:00	-1.8223	49.7752	72878
2007-03-27T01:30	-1.7924	49.7723	72878
2007-03-27T02:00	-1.7641	49.7685	72878
2007-03-27T02:30	-1.7399	49.7643	72878
2007-03-27T03:00	-1.7198	49.7607	72878
2007-03-27T03:30	-1.7046	49.7580	72878
2007-03-27T04:00	-1.6938	49.7561	72878
2007-03-27T04:30	-1.6866	49.7544	72878
2007-03-27T05:00	-1.6842	49.7529	72878
2007-03-27T05:30	-1.6875	49.7517	72878
2007-03-27T06:00	-1.6954	49.7510	72878
2007-03-27T06:30	-1.7083	49.7508	72878
2007-03-27T07:00	-1.7254	49.7515	72878
2007-03-27T07:30	-1.7464	49.7532	72878
2007-03-27T08:00	-1.7692	49.7550	72878
2007-03-27T08:30	-1.7946	49.7577	72878
2007-03-27T09:00	-1.8191	49.7607	72878
2007-03-27T09:30	-1.8435	49.7639	72878
2007-03-27T10:00	-1.8656	49.7671	72878
2007-03-27T10:30	-1.8811	49.7692	72878
2007-03-27T11:00	-1.8921	49.7700	72878
2007-03-27T11:30	-1.8956	49.7713	72878
2007-03-27T12:00	-1.8916	49.7736	72878
2007-03-27T12:30	-1.8804	49.7753	72878
2007-03-27T13:00	-1.8626	49.7768	72878
2007-03-27T13:30	-1.8391	49.7776	72878
2007-03-27T14:00	-1.8124	49.7764	72878
2007-03-27T14:30	-1.7858	49.7739	72878
2007-03-27T15:00	-1.7620	49.7712	72878
2007-03-27T15:30	-1.7396	49.7679	72878
2007-03-27T16:00	-1.7190	49.7649	72878
2007-03-27T16:30	-1.7031	49.7624	72878
2007-03-27T17:00	-1.6910	49.7604	72878
2007-03-27T17:30	-1.6839	49.7588	72878
2007-03-27T18:00	-1.6809	49.7573	72878
2007-03-27T18:30	-1.6824	49.7563	72878
2007-03-27T19:00	-1.6899	49.7557	72878
2007-03-27T19:30	-1.7021	49.7557	72878
2007-03-27T20:00	-1.7191	49.7560	72878
2007-03-27T20:30	-1.7396	49.7567	72878
2007-03-27T21:00	-1.7625	49.7581	72878
2007-03-27T21:30	-1.7872	49.7605	72878
2007-03-27T22:00	-1.8111	49.7632	72878
2007-03-27T22:30	-1.8345	49.7657	72878
2007-03-27T23:00	-1.8539	49.7686	72878
2007-03-27T23:30	-1.8661	49.7706	72878
2007-03-28T00:00	-1.8723	49.7716	72878
2007-03-28T00:30	-1.8707	49.7722	72878
2007-03-28T01:00	-1.8614	49.7733	72878
2007-03-28T01:30	-1.8444	49.7734	72878
2007-03-28T02:00	-1.8229	49.7726	72878
2007-03-28T02:30	-1.7974	49.7706	72878
2007-03-28T03:00	-1.7719	49.7670	72878
2007-03-28T03:30	-1.7480	49.7634	72878
2007-03-28T04:00	-1.7259	49.7604	72878
2007-03-28T04:30	-1.7059	49.7575	72878
2007-03-28T05:00	-1.6884	49.7548	72878
2007-03-28T05:30	-1.6745	49.7529	72878
2007-03-28T06:00	-1.6646	49.7514	72878
2007-03-28T06:30	-1.6603	49.7503	72878
2007-03-28T07:00	-1.6605	49.7487	72878
2007-03-28T07:30	-1.6655	49.7482	72878
2007-03-28T08:00	-1.6757	49.7478	72878
2007-03-28T08:30	-1.6913	49.7480	72878
2007-03-28T09:00	-1.7103	49.7484	72878
2007-03-28T09:30	-1.7332	49.7491	72878
2007-03-28T10:00	-1.7580	49.7504	72878
2007-03-28T10:30	-1.7845	49.7527	72878
2007-03-28T11:00	-1.8114	49.7558	72878
2007-03-28T11:30	-1.8349	49.7587	72878
2007-03-28T12:00	-1.8569	49.7616	72878
2007-03-28T12:30	-1.8733	49.7644	72878
2007-03-28T13:00	-1.8806	49.7664	72878
