/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): Current measurements with ADCP 20030809_Vauville. PANGAEA, https://doi.org/10.1594/PANGAEA.762374, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	LATITUDE: 49.614300 * LONGITUDE: -1.992600
	DATE/TIME START: 2003-08-09T13:04:06 * DATE/TIME END: 2003-08-10T14:12:51
	MINIMUM ELEVATION: -25.1 m * MAXIMUM ELEVATION: -25.1 m
Event(s):	20030809_Vauville (5) * LATITUDE: 49.614300 * LONGITUDE: -1.992600 * DATE/TIME START: 2003-08-09T13:04:06 * DATE/TIME END: 2003-08-10T14:12:51 * ELEVATION: -25.1 m * LOCATION: Vauville * CAMPAIGN: DISPRO_12 (Dsp12, Dispro12) (URI: https://doi.org/10.17600/3480140) * BASIS: Côtes de la Manche * METHOD/DEVICE: Acoustic Doppler Current Profiler (ADCP) * COMMENT: location: bottom
Comment:	Current measurements were acquired from several stations around the Cap de la Hague over periods of 14-25 hours, using a SONTEK ADP profiler with a frequency of 1 000 kHz placed on the seabed. Current profiles were collected every 15 s, with vertical resolution of 2 m. files contains average speeds from surface to bottom.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	Current velocity, vertical [cm/s] (Cur vel W) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
	Current direction [deg] (DIR) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	12072 data points
*/
Date/Time	Cur vel W [cm/s]	DIR [deg]
2003-08-09T18:56:21	57.34	355.06
2003-08-09T18:56:37	60.09	355.38
2003-08-09T18:56:51	61.45	355.57
2003-08-09T18:57:07	55.57	351.19
2003-08-09T18:57:21	55.95	357.92
2003-08-09T18:57:37	65.35	353.18
2003-08-09T18:57:51	57.53	349.98
2003-08-09T18:58:07	62.51	347.99
2003-08-09T18:58:21	63.68	343.75
2003-08-09T18:58:37	63.54	342.31
2003-08-09T18:58:51	67.05	345.22
2003-08-09T18:59:07	58.42	350.18
2003-08-09T18:59:21	64.77	350.30
2003-08-09T18:59:37	64.94	347.92
2003-08-09T18:59:51	63.80	346.69
2003-08-09T19:00:07	64.87	347.39
2003-08-09T19:00:21	67.72	345.40
2003-08-09T19:00:37	62.60	351.37
2003-08-09T19:00:51	67.94	353.78
2003-08-09T19:01:07	69.63	347.84
2003-08-09T19:01:21	62.69	346.37
2003-08-09T19:01:37	61.63	351.41
2003-08-09T19:01:51	57.48	354.55
2003-08-09T19:02:07	64.10	351.50
2003-08-09T19:02:21	60.39	347.09
2003-08-09T19:02:37	66.01	347.96
2003-08-09T19:02:51	67.30	346.94
2003-08-09T19:03:07	64.64	349.00
2003-08-09T19:03:21	68.10	349.16
2003-08-09T19:03:37	63.34	348.50
2003-08-09T19:03:51	57.22	349.37
2003-08-09T19:04:07	61.41	349.25
2003-08-09T19:04:21	61.02	345.87
2003-08-09T19:04:37	58.96	348.29
2003-08-09T19:04:51	57.56	348.86
2003-08-09T19:05:07	58.21	347.77
2003-08-09T19:05:21	57.11	348.39
2003-08-09T19:05:37	51.07	351.74
2003-08-09T19:05:51	53.70	348.01
2003-08-09T19:06:07	51.34	347.09
2003-08-09T19:06:21	53.44	351.15
2003-08-09T19:06:37	51.03	351.21
2003-08-09T19:06:51	52.27	348.51
2003-08-09T19:07:07	60.46	344.34
2003-08-09T19:07:21	52.37	345.92
2003-08-09T19:07:37	52.72	343.39
2003-08-09T19:07:51	53.42	345.31
2003-08-09T19:08:07	60.03	344.87
2003-08-09T19:08:21	54.14	348.94
2003-08-09T19:08:37	51.62	344.81
2003-08-09T19:08:51	45.78	345.05
2003-08-09T19:09:07	48.56	347.60
2003-08-09T19:09:21	54.78	345.45
2003-08-09T19:09:37	58.07	349.08
2003-08-09T19:09:51	53.36	350.46
2003-08-09T19:10:07	54.51	350.55
2003-08-09T19:10:21	58.04	347.87
2003-08-09T19:10:37	55.10	343.27
2003-08-09T19:10:51	52.52	345.46
2003-08-09T19:11:07	48.84	350.62
2003-08-09T19:11:21	48.76	352.62
2003-08-09T19:11:37	52.39	347.99
2003-08-09T19:11:52	53.36	344.83
2003-08-09T19:12:07	50.05	344.58
2003-08-09T19:12:21	47.62	343.29
2003-08-09T19:12:37	44.61	343.92
2003-08-09T19:12:52	44.17	350.31
2003-08-09T19:13:07	44.30	353.66
2003-08-09T19:13:21	47.38	356.89
2003-08-09T19:13:37	48.47	351.45
2003-08-09T19:13:52	50.91	354.66
2003-08-09T19:14:07	50.99	352.82
2003-08-09T19:14:22	50.14	339.97
2003-08-09T19:14:37	48.39	341.99
2003-08-09T19:14:52	42.82	339.35
2003-08-09T19:15:07	48.75	345.81
2003-08-09T19:15:22	49.66	341.52
2003-08-09T19:15:37	50.90	342.60
2003-08-09T19:15:52	48.98	346.37
2003-08-09T19:16:07	47.80	349.33
2003-08-09T19:16:22	47.13	347.83
2003-08-09T19:16:37	43.57	354.58
2003-08-09T19:16:52	47.78	353.95
2003-08-09T19:17:07	46.03	350.01
2003-08-09T19:17:22	44.11	348.12
2003-08-09T19:17:37	40.26	346.34
2003-08-09T19:17:52	46.29	345.08
2003-08-09T19:18:07	48.99	340.51
2003-08-09T19:18:22	46.66	340.44
2003-08-09T19:18:37	45.94	340.45
2003-08-09T19:18:52	46.51	346.74
2003-08-09T19:19:07	52.99	342.20
2003-08-09T19:19:22	52.28	339.39
2003-08-09T19:19:37	51.25	346.21
2003-08-09T19:19:52	48.48	350.72
2003-08-09T19:20:07	49.33	347.96
2003-08-09T19:20:22	48.51	345.15
2003-08-09T19:20:37	47.75	342.59
2003-08-09T19:20:52	47.68	348.84
2003-08-09T19:21:07	46.61	348.11
2003-08-09T19:21:22	47.88	343.56
2003-08-09T19:21:37	45.06	345.22
2003-08-09T19:21:52	45.83	345.60
2003-08-09T19:22:07	44.77	350.23
2003-08-09T19:22:22	48.48	346.28
2003-08-09T19:22:37	47.79	345.07
2003-08-09T19:22:52	49.60	345.28
2003-08-09T19:23:07	48.24	344.56
2003-08-09T19:23:22	49.43	347.25
2003-08-09T19:23:37	46.61	347.01
2003-08-09T19:23:52	43.50	345.82
2003-08-09T19:24:07	41.99	351.23
2003-08-09T19:24:22	42.18	350.85
2003-08-09T19:24:37	43.09	349.41
2003-08-09T19:24:52	41.15	344.80
2003-08-09T19:25:07	40.96	350.68
2003-08-09T19:25:22	42.90	350.05
2003-08-09T19:25:37	39.29	349.27
2003-08-09T19:25:52	38.86	348.46
2003-08-09T19:26:07	37.02	353.06
2003-08-09T19:26:22	37.07	347.63
2003-08-09T19:26:37	33.57	351.85
2003-08-09T19:26:52	33.84	344.05
2003-08-09T19:27:07	36.76	340.20
2003-08-09T19:27:22	35.85	347.14
2003-08-09T19:27:37	36.07	342.98
2003-08-09T19:27:52	35.03	349.22
2003-08-09T19:28:07	34.82	344.94
2003-08-09T19:28:22	37.38	343.58
2003-08-09T19:28:36	35.58	340.71
2003-08-09T19:28:52	31.77	346.72
2003-08-09T19:29:07	32.71	344.32
2003-08-09T19:29:22	34.69	340.86
2003-08-09T19:29:36	36.74	335.97
2003-08-09T19:29:52	35.96	341.33
2003-08-09T19:30:07	39.05	335.60
2003-08-09T19:30:22	35.48	337.55
2003-08-09T19:30:36	37.23	331.54
2003-08-09T19:30:52	40.95	332.53
2003-08-09T19:31:06	36.68	340.87
2003-08-09T19:31:22	35.36	343.77
2003-08-09T19:31:36	34.40	341.54
2003-08-09T19:31:52	36.81	334.61
2003-08-09T19:32:06	35.06	337.54
2003-08-09T19:32:22	38.23	341.70
2003-08-09T19:32:36	41.14	340.35
2003-08-09T19:32:52	38.55	337.22
2003-08-09T19:33:06	37.31	338.80
2003-08-09T19:33:22	35.39	337.96
2003-08-09T19:33:36	32.27	337.89
2003-08-09T19:33:52	31.56	342.65
2003-08-09T19:34:06	34.96	338.47
2003-08-09T19:34:22	33.20	335.78
2003-08-09T19:34:36	31.85	341.26
2003-08-09T19:34:52	32.84	328.20
2003-08-09T19:35:06	35.79	337.30
2003-08-09T19:35:22	30.12	337.91
2003-08-09T19:35:36	30.48	334.34
2003-08-09T19:35:52	36.77	336.46
2003-08-09T19:36:06	36.74	339.42
2003-08-09T19:36:22	35.12	338.90
2003-08-09T19:36:36	32.17	344.02
2003-08-09T19:36:52	30.20	342.65
2003-08-09T19:37:06	29.84	341.59
2003-08-09T19:37:22	30.84	338.77
2003-08-09T19:37:36	27.06	341.22
2003-08-09T19:37:52	28.54	343.67
2003-08-09T19:38:06	28.66	347.50
2003-08-09T19:38:22	25.44	349.08
2003-08-09T19:38:36	29.67	339.82
2003-08-09T19:38:52	30.45	341.36
2003-08-09T19:39:06	31.65	343.48
2003-08-09T19:39:22	29.37	335.70
2003-08-09T19:39:36	26.66	332.17
2003-08-09T19:39:52	25.23	331.44
2003-08-09T19:40:06	22.76	337.72
2003-08-09T19:40:22	24.20	333.05
2003-08-09T19:40:36	25.87	335.37
2003-08-09T19:40:52	25.42	334.05
2003-08-09T19:41:06	26.87	334.83
2003-08-09T19:41:22	26.36	325.37
2003-08-09T19:41:36	24.19	325.43
2003-08-09T19:41:52	24.81	328.65
2003-08-09T19:42:06	22.12	324.94
2003-08-09T19:42:22	22.58	332.92
2003-08-09T19:42:36	29.82	341.58
2003-08-09T19:42:52	31.07	337.20
2003-08-09T19:43:06	30.02	337.71
2003-08-09T19:43:22	25.81	337.53
2003-08-09T19:43:36	26.34	333.30
2003-08-09T19:43:52	26.79	333.83
2003-08-09T19:44:06	23.70	334.38
2003-08-09T19:44:22	25.12	328.13
2003-08-09T19:44:36	24.83	338.55
2003-08-09T19:44:52	24.99	339.14
2003-08-09T19:45:06	23.49	341.42
2003-08-09T19:45:22	24.48	338.71
2003-08-09T19:45:36	21.08	337.31
2003-08-09T19:45:52	19.09	331.52
2003-08-09T19:46:06	16.95	331.71
2003-08-09T19:46:22	16.86	335.89
2003-08-09T19:46:36	19.96	331.43
2003-08-09T19:46:52	20.68	334.80
2003-08-09T19:47:06	21.83	331.15
2003-08-09T19:47:22	18.54	327.07
2003-08-09T19:47:36	18.89	329.50
2003-08-09T19:47:52	19.09	332.04
2003-08-09T19:48:06	18.77	328.71
2003-08-09T19:48:22	18.93	324.61
2003-08-09T19:48:36	19.08	316.10
2003-08-09T19:48:52	17.29	321.23
2003-08-09T19:49:06	18.58	324.34
2003-08-09T19:49:22	20.64	316.59
2003-08-09T19:49:36	21.13	316.92
2003-08-09T19:49:52	20.17	322.31
2003-08-09T19:50:06	22.88	326.82
2003-08-09T19:50:22	20.85	332.80
2003-08-09T19:50:36	20.17	327.90
2003-08-09T19:50:52	20.89	329.39
2003-08-09T19:51:06	25.78	327.02
2003-08-09T19:51:22	25.13	326.72
2003-08-09T19:51:36	24.16	321.84
2003-08-09T19:51:52	21.63	324.34
2003-08-09T19:52:06	19.45	325.44
2003-08-09T19:52:22	19.68	320.58
2003-08-09T19:52:36	20.78	330.57
2003-08-09T19:52:52	19.90	327.23
2003-08-09T19:53:06	19.88	320.84
2003-08-09T19:53:22	20.14	326.16
2003-08-09T19:53:36	24.37	321.99
2003-08-09T19:53:52	21.59	321.45
2003-08-09T19:54:06	21.90	322.14
2003-08-09T19:54:22	22.46	317.76
2003-08-09T19:54:36	20.45	326.31
2003-08-09T19:54:52	18.48	325.83
2003-08-09T19:55:06	18.32	326.40
2003-08-09T19:55:22	16.79	325.96
2003-08-09T19:55:36	15.98	328.45
2003-08-09T19:55:52	18.10	319.00
2003-08-09T19:56:06	18.41	312.79
2003-08-09T19:56:22	16.95	311.64
2003-08-09T19:56:36	14.64	312.08
2003-08-09T19:56:52	14.63	315.85
2003-08-09T19:57:06	12.75	315.92
2003-08-09T19:57:22	13.17	312.50
2003-08-09T19:57:36	12.32	308.74
2003-08-09T19:57:52	11.32	307.12
2003-08-09T19:58:06	10.94	310.55
2003-08-09T19:58:22	13.13	304.22
2003-08-09T19:58:36	13.02	303.65
2003-08-09T19:58:52	13.76	303.23
2003-08-09T19:59:06	12.98	305.40
2003-08-09T19:59:22	14.63	304.25
2003-08-09T19:59:36	16.48	303.13
2003-08-09T19:59:52	16.09	306.21
2003-08-09T20:00:06	15.81	303.02
2003-08-09T20:00:22	17.84	298.30
2003-08-09T20:00:36	17.05	306.09
2003-08-09T20:00:52	16.26	297.14
2003-08-09T20:01:06	15.50	303.20
2003-08-09T20:01:22	12.94	299.14
2003-08-09T20:01:36	12.44	299.46
2003-08-09T20:01:52	10.32	296.01
2003-08-09T20:02:06	11.64	292.52
2003-08-09T20:02:22	11.20	299.84
2003-08-09T20:02:36	10.09	291.29
2003-08-09T20:02:52	11.25	291.51
2003-08-09T20:03:06	12.35	298.76
2003-08-09T20:03:22	13.89	294.57
2003-08-09T20:03:36	15.82	284.12
2003-08-09T20:03:52	15.74	288.28
2003-08-09T20:04:06	14.87	291.78
2003-08-09T20:04:22	11.54	289.59
2003-08-09T20:04:36	11.46	291.53
2003-08-09T20:04:52	11.07	290.79
2003-08-09T20:05:06	11.46	292.42
2003-08-09T20:05:22	10.89	291.56
2003-08-09T20:05:36	13.22	279.47
2003-08-09T20:05:52	11.98	287.96
2003-08-09T20:06:06	11.98	283.58
2003-08-09T20:06:22	15.03	279.98
2003-08-09T20:06:36	16.29	286.14
2003-08-09T20:06:52	15.49	281.31
2003-08-09T20:07:06	13.47	278.46
2003-08-09T20:07:22	13.26	276.62
2003-08-09T20:07:36	13.55	274.76
2003-08-09T20:07:52	10.69	256.82
2003-08-09T20:08:06	9.77	257.71
2003-08-09T20:08:22	8.39	261.47
2003-08-09T20:08:36	10.68	250.08
2003-08-09T20:08:52	10.33	245.13
2003-08-09T20:09:06	10.37	247.03
2003-08-09T20:09:22	10.83	237.79
2003-08-09T20:09:36	11.65	242.58
2003-08-09T20:09:52	10.82	234.71
2003-08-09T20:10:06	12.07	230.06
2003-08-09T20:10:22	12.27	230.47
2003-08-09T20:10:36	14.13	236.27
2003-08-09T20:10:52	13.97	239.81
2003-08-09T20:11:06	15.30	249.25
2003-08-09T20:11:22	13.39	246.25
2003-08-09T20:11:36	12.66	246.44
2003-08-09T20:11:52	14.62	243.24
2003-08-09T20:12:06	14.11	240.58
2003-08-09T20:12:22	13.90	240.87
2003-08-09T20:12:36	13.42	240.70
2003-08-09T20:12:52	12.91	237.56
2003-08-09T20:13:06	12.31	232.65
2003-08-09T20:13:22	13.84	244.16
2003-08-09T20:13:36	14.89	237.11
2003-08-09T20:13:52	15.19	235.82
2003-08-09T20:14:06	16.59	237.96
2003-08-09T20:14:22	17.03	237.20
2003-08-09T20:14:36	17.54	235.97
2003-08-09T20:14:52	17.19	230.46
2003-08-09T20:15:06	17.65	228.82
2003-08-09T20:15:22	14.43	218.84
2003-08-09T20:15:36	15.73	220.69
2003-08-09T20:15:52	15.97	228.71
2003-08-09T20:16:06	15.60	230.68
2003-08-09T20:16:22	18.28	228.51
2003-08-09T20:16:36	17.73	220.84
2003-08-09T20:16:52	15.86	216.87
2003-08-09T20:17:06	15.46	220.28
2003-08-09T20:17:22	15.55	226.52
2003-08-09T20:17:36	14.42	226.04
2003-08-09T20:17:52	14.72	230.16
2003-08-09T20:18:06	16.18	223.22
2003-08-09T20:18:22	17.65	230.90
2003-08-09T20:18:36	17.44	225.59
2003-08-09T20:18:52	17.78	226.58
2003-08-09T20:19:06	18.46	220.41
2003-08-09T20:19:22	16.24	215.73
2003-08-09T20:19:36	18.86	221.61
2003-08-09T20:19:52	16.28	218.32
2003-08-09T20:20:06	15.32	217.70
2003-08-09T20:20:22	17.69	218.57
2003-08-09T20:20:36	17.63	216.10
2003-08-09T20:20:52	17.73	217.33
2003-08-09T20:21:06	20.03	218.92
2003-08-09T20:21:22	20.22	219.77
2003-08-09T20:21:36	20.60	215.76
2003-08-09T20:21:52	20.41	218.59
2003-08-09T20:22:06	20.18	218.83
2003-08-09T20:22:22	20.02	217.30
2003-08-09T20:22:36	20.04	211.32
2003-08-09T20:22:52	19.45	217.04
2003-08-09T20:23:06	22.39	214.07
2003-08-09T20:23:22	21.95	210.62
2003-08-09T20:23:36	22.93	208.49
2003-08-09T20:23:52	22.16	212.92
2003-08-09T20:24:06	22.26	213.53
2003-08-09T20:24:22	21.65	214.91
2003-08-09T20:24:36	22.36	211.86
2003-08-09T20:24:52	22.97	207.18
2003-08-09T20:25:06	24.23	206.56
2003-08-09T20:25:22	24.19	207.98
2003-08-09T20:25:37	23.10	203.42
2003-08-09T20:25:52	25.02	207.32
2003-08-09T20:26:07	25.73	208.21
2003-08-09T20:26:22	24.54	208.61
2003-08-09T20:26:37	22.45	207.82
2003-08-09T20:26:52	23.56	209.97
2003-08-09T20:27:07	25.69	202.38
2003-08-09T20:27:22	26.28	205.78
2003-08-09T20:27:37	24.25	207.45
2003-08-09T20:27:52	25.65	206.27
2003-08-09T20:28:07	23.26	202.78
2003-08-09T20:28:22	26.05	210.53
2003-08-09T20:28:37	25.41	208.33
2003-08-09T20:28:52	25.98	207.23
2003-08-09T20:29:07	26.04	206.52
2003-08-09T20:29:22	27.32	210.82
2003-08-09T20:29:37	27.82	212.81
2003-08-09T20:29:52	28.52	206.65
2003-08-09T20:30:07	26.95	204.97
2003-08-09T20:30:22	26.55	201.44
2003-08-09T20:30:37	28.03	204.49
2003-08-09T20:30:52	25.57	200.57
2003-08-09T20:31:07	26.22	200.70
2003-08-09T20:31:22	26.03	201.61
2003-08-09T20:31:37	26.06	206.86
2003-08-09T20:31:52	28.35	207.51
2003-08-09T20:32:07	30.07	201.65
2003-08-09T20:32:22	29.26	202.98
2003-08-09T20:32:37	30.09	207.08
2003-08-09T20:32:52	30.93	201.43
2003-08-09T20:33:07	28.12	207.07
2003-08-09T20:33:22	27.64	203.17
2003-08-09T20:33:37	28.53	200.07
2003-08-09T20:33:52	30.54	203.88
2003-08-09T20:34:07	32.90	200.19
2003-08-09T20:34:22	32.79	199.46
2003-08-09T20:34:37	31.62	201.21
2003-08-09T20:34:52	31.11	203.38
2003-08-09T20:35:07	32.14	202.29
2003-08-09T20:35:22	32.24	195.80
2003-08-09T20:35:37	31.49	199.19
2003-08-09T20:35:52	34.12	199.73
2003-08-09T20:36:07	34.00	198.00
2003-08-09T20:36:22	34.55	193.12
2003-08-09T20:36:37	35.27	195.01
2003-08-09T20:36:52	34.19	194.14
2003-08-09T20:37:07	34.54	196.17
2003-08-09T20:37:22	34.04	194.72
2003-08-09T20:37:37	37.72	198.27
2003-08-09T20:37:52	37.22	198.50
2003-08-09T20:38:07	35.74	200.14
2003-08-09T20:38:22	36.57	198.56
2003-08-09T20:38:37	34.93	196.19
2003-08-09T20:38:52	40.43	194.78
2003-08-09T20:39:07	39.40	196.31
2003-08-09T20:39:22	39.22	195.91
2003-08-09T20:39:37	39.29	197.38
2003-08-09T20:39:51	36.55	194.43
2003-08-09T20:40:07	37.69	190.30
2003-08-09T20:40:21	39.12	193.20
2003-08-09T20:40:37	39.48	193.18
2003-08-09T20:40:52	40.03	193.87
2003-08-09T20:41:07	41.31	194.58
2003-08-09T20:41:22	42.14	194.09
2003-08-09T20:41:37	40.43	192.82
2003-08-09T20:41:52	41.29	196.27
2003-08-09T20:42:07	42.92	198.03
2003-08-09T20:42:22	43.01	195.62
2003-08-09T20:42:37	43.27	193.00
2003-08-09T20:42:51	43.66	190.17
2003-08-09T20:43:07	44.69	193.18
2003-08-09T20:43:21	45.64	190.98
2003-08-09T20:43:37	44.06	194.03
2003-08-09T20:43:51	43.13	190.42
2003-08-09T20:44:07	44.82	190.51
2003-08-09T20:44:21	44.60	193.52
2003-08-09T20:44:37	45.85	190.19
2003-08-09T20:44:51	48.38	191.45
2003-08-09T20:45:07	49.22	191.52
2003-08-09T20:45:21	47.49	192.06
2003-08-09T20:45:37	46.23	191.64
2003-08-09T20:45:51	47.25	193.89
2003-08-09T20:46:07	47.69	192.22
2003-08-09T20:46:21	47.95	191.79
2003-08-09T20:46:37	48.02	189.67
2003-08-09T20:46:51	49.16	191.27
2003-08-09T20:47:07	47.68	192.32
2003-08-09T20:47:21	49.62	191.90
2003-08-09T20:47:37	49.34	192.75
2003-08-09T20:47:51	47.18	192.32
2003-08-09T20:48:07	48.34	193.37
2003-08-09T20:48:21	49.48	192.36
2003-08-09T20:48:37	49.85	191.09
2003-08-09T20:48:51	50.32	189.22
2003-08-09T20:49:07	48.82	189.56
2003-08-09T20:49:21	51.99	190.92
2003-08-09T20:49:37	52.07	191.83
2003-08-09T20:49:51	52.22	189.75
2003-08-09T20:50:07	52.18	191.44
2003-08-09T20:50:21	52.86	190.11
2003-08-09T20:50:37	53.22	191.64
2003-08-09T20:50:51	50.71	188.86
2003-08-09T20:51:07	51.22	189.23
2003-08-09T20:51:21	50.86	190.23
2003-08-09T20:51:37	48.56	189.49
2003-08-09T20:51:51	52.53	190.26
2003-08-09T20:52:07	50.13	190.28
2003-08-09T20:52:21	49.93	187.83
2003-08-09T20:52:37	53.77	189.68
2003-08-09T20:52:51	53.25	190.71
2003-08-09T20:53:07	55.70	189.32
2003-08-09T20:53:21	55.50	191.33
2003-08-09T20:53:37	53.86	192.33
2003-08-09T20:53:51	51.24	187.20
2003-08-09T20:54:07	52.16	191.24
2003-08-09T20:54:21	53.11	187.72
2003-08-09T20:54:37	56.36	187.59
2003-08-09T20:54:51	57.53	188.77
2003-08-09T20:55:07	55.83	188.61
2003-08-09T20:55:21	58.45	188.13
2003-08-09T20:55:37	57.91	189.59
2003-08-09T20:55:51	58.26	189.00
2003-08-09T20:56:07	59.02	188.05
2003-08-09T20:56:21	58.59	188.10
2003-08-09T20:56:37	59.84	185.92
2003-08-09T20:56:51	59.81	186.87
2003-08-09T20:57:07	58.51	186.84
2003-08-09T20:57:21	58.07	186.32
2003-08-09T20:57:37	57.79	186.36
2003-08-09T20:57:51	54.42	185.45
2003-08-09T20:58:07	57.24	184.47
2003-08-09T20:58:21	58.90	185.75
2003-08-09T20:58:37	57.56	186.29
2003-08-09T20:58:51	58.90	186.38
2003-08-09T20:59:07	58.94	186.46
2003-08-09T20:59:21	56.82	185.76
2003-08-09T20:59:37	59.56	187.55
2003-08-09T20:59:51	59.07	186.56
2003-08-09T21:00:07	59.44	187.64
2003-08-09T21:00:21	64.14	187.20
2003-08-09T21:00:37	64.77	187.80
2003-08-09T21:00:51	65.14	186.24
2003-08-09T21:01:07	65.92	185.73
2003-08-09T21:01:21	66.24	186.53
2003-08-09T21:01:37	65.32	186.12
2003-08-09T21:01:51	65.75	186.85
2003-08-09T21:02:07	62.70	184.16
2003-08-09T21:02:21	62.64	186.01
2003-08-09T21:02:37	64.33	186.91
2003-08-09T21:02:51	65.02	184.54
2003-08-09T21:03:07	64.75	184.42
2003-08-09T21:03:21	65.37	185.15
2003-08-09T21:03:37	62.59	183.81
2003-08-09T21:03:51	64.87	183.79
2003-08-09T21:04:07	64.78	184.96
2003-08-09T21:04:21	65.10	185.30
2003-08-09T21:04:37	66.11	184.68
2003-08-09T21:04:51	67.74	185.58
2003-08-09T21:05:07	67.41	184.97
2003-08-09T21:05:21	66.40	182.99
2003-08-09T21:05:37	66.84	184.73
2003-08-09T21:05:51	67.18	185.59
2003-08-09T21:06:07	68.34	184.54
2003-08-09T21:06:21	65.99	185.20
2003-08-09T21:06:37	65.64	181.91
2003-08-09T21:06:51	65.51	184.05
2003-08-09T21:07:07	67.37	185.23
2003-08-09T21:07:21	66.29	185.08
2003-08-09T21:07:37	64.83	183.11
2003-08-09T21:07:51	68.99	183.53
2003-08-09T21:08:07	64.68	184.29
2003-08-09T21:08:21	70.25	186.86
2003-08-09T21:08:37	71.27	186.60
2003-08-09T21:08:51	70.35	184.29
2003-08-09T21:09:07	68.29	184.88
2003-08-09T21:09:21	70.73	185.30
2003-08-09T21:09:37	66.76	182.96
2003-08-09T21:09:51	66.30	183.37
2003-08-09T21:10:07	71.37	183.67
2003-08-09T21:10:21	69.78	183.31
2003-08-09T21:10:37	73.37	182.34
2003-08-09T21:10:51	75.52	184.79
2003-08-09T21:11:07	75.56	186.06
2003-08-09T21:11:21	76.62	183.21
2003-08-09T21:11:37	71.58	181.93
2003-08-09T21:11:51	72.65	180.00
2003-08-09T21:12:07	77.85	187.60
2003-08-09T21:12:21	74.50	186.45
2003-08-09T21:12:37	75.01	184.01
2003-08-09T21:12:51	69.06	182.64
2003-08-09T21:13:07	72.62	183.66
2003-08-09T21:13:21	73.81	183.19
2003-08-09T21:13:37	76.92	182.88
2003-08-09T21:13:51	76.05	183.05
2003-08-09T21:14:07	76.03	183.53
2003-08-09T21:14:21	76.88	182.71
2003-08-09T21:14:37	73.88	183.51
2003-08-09T21:14:51	74.58	183.14
2003-08-09T21:15:07	79.63	184.59
2003-08-09T21:15:21	74.94	184.49
2003-08-09T21:15:37	77.73	182.67
2003-08-09T21:15:51	76.74	185.74
2003-08-09T21:16:07	77.23	182.68
2003-08-09T21:16:21	75.59	184.50
2003-08-09T21:16:37	75.85	183.11
2003-08-09T21:16:51	74.93	184.52
2003-08-09T21:17:07	77.91	183.80
2003-08-09T21:17:21	76.94	183.05
2003-08-09T21:17:37	74.87	183.08
2003-08-09T21:17:51	77.89	182.18
2003-08-09T21:18:07	80.20	181.99
2003-08-09T21:18:21	81.39	185.12
2003-08-09T21:18:37	86.35	182.85
2003-08-09T21:18:51	83.30	183.70
2003-08-09T21:19:07	76.14	180.95
2003-08-09T21:19:21	80.32	180.70
2003-08-09T21:19:37	83.14	181.67
2003-08-09T21:19:51	78.86	182.90
2003-08-09T21:20:07	75.54	181.08
2003-08-09T21:20:21	75.71	183.31
2003-08-09T21:20:37	80.38	181.70
2003-08-09T21:20:51	83.24	183.29
2003-08-09T21:21:07	83.51	184.44
2003-08-09T21:21:21	80.10	182.18
2003-08-09T21:21:37	78.61	179.17
2003-08-09T21:21:51	76.81	180.04
2003-08-09T21:22:07	80.78	182.07
2003-08-09T21:22:21	83.00	183.12
2003-08-09T21:22:37	85.97	184.34
2003-08-09T21:22:51	84.55	182.02
2003-08-09T21:23:07	86.44	182.67
2003-08-09T21:23:21	90.36	182.61
2003-08-09T21:23:37	89.01	182.18
2003-08-09T21:23:51	87.21	180.69
2003-08-09T21:24:07	88.08	183.16
2003-08-09T21:24:21	85.31	180.79
2003-08-09T21:24:37	83.59	181.73
2003-08-09T21:24:51	82.40	183.20
2003-08-09T21:25:07	81.81	182.43
2003-08-09T21:25:21	82.11	183.17
2003-08-09T21:25:37	86.58	183.65
2003-08-09T21:25:51	82.91	179.26
2003-08-09T21:26:07	82.61	181.29
2003-08-09T21:26:21	87.93	181.44
2003-08-09T21:26:37	89.04	181.90
2003-08-09T21:26:51	87.51	181.29
2003-08-09T21:27:07	88.12	181.51
2003-08-09T21:27:21	88.00	181.63
2003-08-09T21:27:37	82.80	182.83
2003-08-09T21:27:51	83.61	179.79
2003-08-09T21:28:07	79.92	177.36
2003-08-09T21:28:21	81.15	179.54
2003-08-09T21:28:37	77.56	181.93
2003-08-09T21:28:51	82.15	181.84
2003-08-09T21:29:07	84.55	180.60
2003-08-09T21:29:21	90.42	180.66
2003-08-09T21:29:37	91.63	181.00
2003-08-09T21:29:51	87.09	179.85
2003-08-09T21:30:07	85.16	179.27
2003-08-09T21:30:21	88.88	178.88
