/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): Current measurements with ADCP 20050411_Flamanville. PANGAEA, https://doi.org/10.1594/PANGAEA.762380, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	LATITUDE: 49.562690 * LONGITUDE: -1.945470
	DATE/TIME START: 2005-04-11T18:39:07 * DATE/TIME END: 2005-04-12T16:06:37
	MINIMUM ELEVATION: -20.1 m * MAXIMUM ELEVATION: -20.1 m
Event(s):	20050411_Flamanville (10) * LATITUDE: 49.562690 * LONGITUDE: -1.945470 * DATE/TIME START: 2005-04-11T18:39:07 * DATE/TIME END: 2005-04-12T16:06:37 * ELEVATION: -20.1 m * LOCATION: Flamanville * CAMPAIGN: DISPRO2005 (Dsp05, Dispro2005) (URI: https://doi.org/10.17600/5480020) * BASIS: Côtes de la Manche * METHOD/DEVICE: Acoustic Doppler Current Profiler (ADCP) * COMMENT: location: bottom
Comment:	Current measurements were acquired from several stations around the Cap de la Hague over periods of 14-25 hours, using a SONTEK ADP profiler with a frequency of 1 000 kHz placed on the seabed. Current profiles were collected every 15 s, with vertical resolution of 2 m. files contains average speeds from surface to bottom.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	Current velocity, vertical [cm/s] (Cur vel W) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
	Current direction [deg] (DIR) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	5152 data points
*/
Date/Time	Cur vel W [cm/s]	DIR [deg]
2005-04-11T23:23:07	45.38	15.59
2005-04-11T23:23:37	59.50	336.38
2005-04-11T23:24:07	44.34	334.57
2005-04-11T23:24:37	40.26	353.84
2005-04-11T23:25:07	58.16	1.69
2005-04-11T23:25:37	41.75	330.29
2005-04-11T23:26:07	51.16	340.92
2005-04-11T23:26:37	59.42	322.07
2005-04-11T23:27:07	33.02	315.03
2005-04-11T23:27:37	33.83	344.04
2005-04-11T23:28:07	36.96	3.26
2005-04-11T23:28:37	70.49	341.77
2005-04-11T23:29:07	42.08	11.41
2005-04-11T23:29:37	52.21	344.31
2005-04-11T23:30:07	39.80	341.93
2005-04-11T23:30:37	62.76	1.00
2005-04-11T23:31:07	39.18	36.56
2005-04-11T23:31:37	31.47	337.30
2005-04-11T23:32:07	57.13	331.08
2005-04-11T23:32:37	33.96	329.39
2005-04-11T23:33:07	30.16	308.58
2005-04-11T23:33:37	41.65	341.73
2005-04-11T23:34:07	65.05	323.93
2005-04-11T23:34:37	42.33	13.14
2005-04-11T23:35:07	48.72	335.73
2005-04-11T23:35:37	23.05	325.95
2005-04-11T23:36:07	31.86	5.79
2005-04-11T23:36:37	21.03	19.82
2005-04-11T23:37:07	52.20	330.30
2005-04-11T23:37:37	30.61	351.81
2005-04-11T23:38:07	36.68	344.27
2005-04-11T23:38:37	30.86	344.52
2005-04-11T23:39:07	37.73	331.29
2005-04-11T23:39:37	20.72	12.65
2005-04-11T23:40:07	30.47	2.55
2005-04-11T23:40:37	32.89	306.33
2005-04-11T23:41:07	31.69	322.87
2005-04-11T23:41:37	37.64	351.38
2005-04-11T23:42:07	42.01	317.81
2005-04-11T23:42:37	20.01	348.22
2005-04-11T23:43:07	63.31	320.03
2005-04-11T23:43:37	43.14	329.60
2005-04-11T23:44:07	45.99	322.14
2005-04-11T23:44:37	7.27	20.25
2005-04-11T23:45:07	43.72	324.62
2005-04-11T23:45:37	22.38	343.10
2005-04-11T23:46:07	46.50	312.18
2005-04-11T23:46:37	25.02	12.96
2005-04-11T23:47:07	24.12	269.11
2005-04-11T23:47:37	45.71	316.36
2005-04-11T23:48:07	32.74	344.55
2005-04-11T23:48:37	22.21	32.33
2005-04-11T23:49:07	50.59	323.90
2005-04-11T23:49:37	10.82	72.35
2005-04-11T23:50:07	33.18	0.81
2005-04-11T23:50:37	39.63	327.36
2005-04-11T23:51:07	13.16	24.73
2005-04-11T23:51:37	44.13	332.98
2005-04-11T23:52:07	12.66	309.29
2005-04-11T23:52:37	30.15	289.11
2005-04-11T23:53:07	23.60	349.46
2005-04-11T23:53:37	10.26	7.24
2005-04-11T23:54:07	14.81	359.73
2005-04-11T23:54:37	17.68	296.87
2005-04-11T23:55:07	12.73	275.94
2005-04-11T23:55:37	14.05	289.11
2005-04-11T23:56:07	15.85	254.10
2005-04-11T23:56:37	1.44	169.32
2005-04-11T23:57:07	33.96	277.90
2005-04-11T23:57:37	14.58	285.66
2005-04-11T23:58:07	21.61	301.50
2005-04-11T23:58:37	25.47	274.90
2005-04-11T23:59:07	22.71	126.61
2005-04-11T23:59:37	21.61	315.28
2005-04-12T00:00:07	34.52	308.20
2005-04-12T00:00:37	11.13	336.61
2005-04-12T00:01:07	30.44	282.32
2005-04-12T00:01:37	19.14	244.78
2005-04-12T00:02:07	23.38	27.71
2005-04-12T00:02:37	26.14	269.88
2005-04-12T00:03:07	19.92	258.52
2005-04-12T00:03:37	19.76	213.96
2005-04-12T00:04:07	12.46	305.59
2005-04-12T00:04:37	8.09	252.60
2005-04-12T00:05:07	6.85	336.72
2005-04-12T00:05:37	14.26	228.92
2005-04-12T00:06:07	8.75	3.65
2005-04-12T00:06:37	17.93	254.21
2005-04-12T00:07:07	30.80	258.89
2005-04-12T00:07:37	28.25	274.10
2005-04-12T00:08:07	14.46	180.11
2005-04-12T00:08:37	29.14	243.36
2005-04-12T00:09:07	14.46	180.82
2005-04-12T00:09:37	37.59	245.35
2005-04-12T00:10:07	5.56	281.16
2005-04-12T00:10:37	33.96	267.82
2005-04-12T00:11:07	8.36	250.99
2005-04-12T00:11:37	2.24	191.74
2005-04-12T00:12:07	11.63	172.01
2005-04-12T00:12:37	25.01	219.85
2005-04-12T00:13:07	15.71	245.42
2005-04-12T00:13:37	33.68	234.81
2005-04-12T00:14:07	35.81	242.46
2005-04-12T00:14:37	23.00	254.76
2005-04-12T00:15:07	37.93	221.27
2005-04-12T00:15:37	17.50	187.31
2005-04-12T00:16:07	25.64	257.99
2005-04-12T00:16:37	20.21	295.40
2005-04-12T00:17:07	11.67	223.75
2005-04-12T00:17:37	33.96	182.80
2005-04-12T00:18:07	13.93	252.20
2005-04-12T00:18:37	30.18	257.20
2005-04-12T00:19:07	9.20	244.50
2005-04-12T00:19:37	30.90	176.49
2005-04-12T00:20:07	34.19	201.76
2005-04-12T00:20:37	30.37	217.70
2005-04-12T00:21:07	17.83	231.36
2005-04-12T00:21:37	38.28	224.99
2005-04-12T00:22:07	23.55	178.77
2005-04-12T00:22:37	24.13	189.84
2005-04-12T00:23:07	25.51	171.15
2005-04-12T00:23:37	30.89	193.83
2005-04-12T00:24:07	38.54	214.35
2005-04-12T00:24:37	31.98	227.49
2005-04-12T00:25:07	33.67	207.68
2005-04-12T00:25:37	48.77	203.83
2005-04-12T00:26:07	36.01	220.32
2005-04-12T00:26:37	36.74	187.14
2005-04-12T00:27:07	30.34	224.31
2005-04-12T00:27:37	32.76	201.70
2005-04-12T00:28:07	29.15	165.77
2005-04-12T00:28:37	31.44	244.21
2005-04-12T00:29:07	40.79	192.53
2005-04-12T00:29:37	17.97	206.80
2005-04-12T00:30:07	31.31	244.45
2005-04-12T00:30:37	58.01	181.62
2005-04-12T00:31:07	36.77	202.27
2005-04-12T00:31:37	40.12	194.51
2005-04-12T00:32:07	40.37	217.77
2005-04-12T00:32:37	62.15	201.85
2005-04-12T00:33:07	26.62	230.28
2005-04-12T00:33:37	40.42	235.73
2005-04-12T00:34:07	48.04	225.81
2005-04-12T00:34:37	47.11	231.28
2005-04-12T00:35:07	41.10	209.80
2005-04-12T00:35:37	46.47	182.90
2005-04-12T00:36:07	45.58	186.19
2005-04-12T00:36:37	39.62	180.82
2005-04-12T00:37:07	59.71	211.61
2005-04-12T00:37:37	36.05	227.30
2005-04-12T00:38:07	45.83	187.81
2005-04-12T00:38:37	51.98	208.27
2005-04-12T00:39:07	40.41	222.98
2005-04-12T00:39:37	33.99	170.46
2005-04-12T00:40:07	36.57	191.17
2005-04-12T00:40:37	60.20	162.91
2005-04-12T00:41:07	44.78	186.48
2005-04-12T00:41:37	51.56	203.24
2005-04-12T00:42:07	36.64	230.48
2005-04-12T00:42:37	39.52	209.68
2005-04-12T00:43:07	33.46	216.19
2005-04-12T00:43:37	50.20	200.15
2005-04-12T00:44:07	47.69	200.33
2005-04-12T00:44:37	60.93	208.05
2005-04-12T00:45:07	41.27	221.07
2005-04-12T00:45:37	42.75	203.52
2005-04-12T00:46:07	61.08	200.54
2005-04-12T00:46:37	46.78	201.01
2005-04-12T00:47:07	59.84	191.48
2005-04-12T00:47:37	59.48	210.43
2005-04-12T00:48:07	55.16	198.69
2005-04-12T00:48:37	54.67	195.05
2005-04-12T00:49:07	39.15	194.66
2005-04-12T00:49:37	58.67	201.24
2005-04-12T00:50:07	45.17	198.23
2005-04-12T00:50:37	66.77	201.02
2005-04-12T00:51:07	39.06	161.83
2005-04-12T00:51:37	38.00	190.40
2005-04-12T00:52:07	49.70	208.73
2005-04-12T00:52:37	82.09	195.72
2005-04-12T00:53:07	72.35	200.17
2005-04-12T00:53:37	84.62	197.42
2005-04-12T00:54:07	64.81	185.35
2005-04-12T00:54:37	64.68	198.09
2005-04-12T00:55:07	54.12	197.60
2005-04-12T00:55:37	84.73	196.36
2005-04-12T00:56:07	77.94	189.94
2005-04-12T00:56:37	70.70	195.19
2005-04-12T00:57:07	77.59	183.61
2005-04-12T00:57:37	43.33	213.22
2005-04-12T00:58:07	86.29	213.54
2005-04-12T00:58:37	73.55	199.11
2005-04-12T00:59:07	73.14	196.24
2005-04-12T00:59:37	52.12	197.56
2005-04-12T01:00:07	77.87	192.03
2005-04-12T01:00:37	73.42	192.58
2005-04-12T01:01:07	46.51	206.94
2005-04-12T01:01:37	64.67	183.49
2005-04-12T01:02:07	84.59	201.73
2005-04-12T01:02:37	71.29	197.97
2005-04-12T01:03:07	80.77	193.88
2005-04-12T01:03:37	81.35	196.51
2005-04-12T01:04:07	81.55	194.07
2005-04-12T01:04:37	63.36	187.60
2005-04-12T01:05:07	71.50	203.01
2005-04-12T01:05:37	68.00	199.46
2005-04-12T01:06:07	63.00	203.28
2005-04-12T01:06:37	77.06	196.34
2005-04-12T01:07:07	61.94	181.54
2005-04-12T01:07:37	68.32	193.58
2005-04-12T01:08:07	90.61	198.90
2005-04-12T01:08:37	97.27	185.40
2005-04-12T01:09:07	73.65	190.21
2005-04-12T01:09:37	83.12	201.07
2005-04-12T01:10:07	70.46	180.49
2005-04-12T01:10:37	103.53	189.51
2005-04-12T01:11:07	74.15	174.30
2005-04-12T01:11:37	68.30	182.14
2005-04-12T01:12:07	75.13	201.14
2005-04-12T01:12:37	80.36	189.28
2005-04-12T01:13:07	93.12	208.88
2005-04-12T01:13:37	102.41	204.29
2005-04-12T01:14:07	56.89	173.71
2005-04-12T01:14:37	95.23	217.77
2005-04-12T01:15:07	88.50	200.91
2005-04-12T01:15:37	74.47	215.21
2005-04-12T01:16:07	79.04	207.78
2005-04-12T01:16:37	76.20	211.93
2005-04-12T01:17:07	81.71	217.10
2005-04-12T01:17:37	55.44	208.85
2005-04-12T01:18:07	83.47	189.28
2005-04-12T01:18:37	88.56	203.92
2005-04-12T01:19:07	97.97	186.24
2005-04-12T01:19:37	87.67	200.23
2005-04-12T01:20:07	82.98	205.34
2005-04-12T01:20:37	94.68	192.88
2005-04-12T01:21:07	93.77	200.36
2005-04-12T01:21:37	65.85	204.03
2005-04-12T01:22:07	80.38	196.46
2005-04-12T01:22:37	98.89	205.33
2005-04-12T01:23:07	96.83	200.19
2005-04-12T01:23:37	72.01	195.80
2005-04-12T01:24:07	88.10	199.72
2005-04-12T01:24:37	85.71	190.89
2005-04-12T01:25:07	89.08	200.09
2005-04-12T01:25:37	76.55	201.94
2005-04-12T01:26:07	77.42	194.61
2005-04-12T01:26:37	99.95	196.59
2005-04-12T01:27:07	109.31	183.10
2005-04-12T01:27:37	95.66	196.34
2005-04-12T01:28:07	118.90	191.53
2005-04-12T01:28:37	80.33	188.99
2005-04-12T01:29:07	69.05	176.28
2005-04-12T01:29:37	89.97	199.41
2005-04-12T01:30:07	104.28	193.52
2005-04-12T01:30:37	92.07	186.44
2005-04-12T01:31:07	89.36	199.76
2005-04-12T01:31:37	84.32	198.63
2005-04-12T01:32:07	107.07	209.12
2005-04-12T01:32:37	89.38	171.74
2005-04-12T01:33:07	91.24	211.55
2005-04-12T01:33:37	64.39	204.85
2005-04-12T01:34:07	81.81	197.81
2005-04-12T01:34:37	108.07	183.67
2005-04-12T01:35:07	88.17	201.51
2005-04-12T01:35:37	95.28	187.24
2005-04-12T01:36:07	108.62	188.89
2005-04-12T01:36:37	116.57	206.43
2005-04-12T01:37:07	107.81	188.53
2005-04-12T01:37:37	81.21	187.01
2005-04-12T01:38:07	108.08	188.50
2005-04-12T01:38:37	99.23	178.43
2005-04-12T01:39:07	105.48	195.71
2005-04-12T01:39:37	106.48	190.79
2005-04-12T01:40:07	76.53	192.90
2005-04-12T01:40:37	99.28	177.18
2005-04-12T01:41:07	107.29	181.56
2005-04-12T01:41:37	91.81	195.28
2005-04-12T01:42:07	76.25	201.23
2005-04-12T01:42:37	100.02	183.47
2005-04-12T01:43:07	101.82	189.99
2005-04-12T01:43:37	90.04	183.72
2005-04-12T01:44:07	96.76	180.40
2005-04-12T01:44:37	98.72	194.21
2005-04-12T01:45:07	99.00	185.88
2005-04-12T01:45:37	85.84	208.28
2005-04-12T01:46:07	96.24	180.13
2005-04-12T01:46:37	94.28	210.74
2005-04-12T01:47:07	104.83	193.57
2005-04-12T01:47:37	124.56	200.74
2005-04-12T01:48:07	110.43	186.20
2005-04-12T01:48:37	108.63	198.65
2005-04-12T01:49:07	95.14	195.27
2005-04-12T01:49:37	99.24	189.03
2005-04-12T01:50:07	96.30	187.79
2005-04-12T01:50:37	70.53	192.96
2005-04-12T01:51:07	77.82	179.93
2005-04-12T01:51:37	88.33	190.65
2005-04-12T01:52:07	74.21	185.17
2005-04-12T01:52:37	78.01	197.27
2005-04-12T01:53:07	101.04	195.84
2005-04-12T01:53:37	87.32	172.76
2005-04-12T01:54:07	104.93	196.93
2005-04-12T01:54:37	91.25	192.91
2005-04-12T01:55:07	93.41	180.60
2005-04-12T01:55:37	101.95	181.82
2005-04-12T01:56:07	93.52	188.11
2005-04-12T01:56:37	97.51	207.86
2005-04-12T01:57:07	98.12	197.74
2005-04-12T01:57:37	88.83	184.93
2005-04-12T01:58:07	97.76	184.14
2005-04-12T01:58:37	88.93	188.56
2005-04-12T01:59:07	85.28	181.88
2005-04-12T01:59:37	105.80	179.12
2005-04-12T02:00:07	93.78	192.20
2005-04-12T02:00:37	100.73	189.25
2005-04-12T02:01:07	91.72	194.09
2005-04-12T02:01:37	97.70	203.82
2005-04-12T02:02:07	93.06	192.66
2005-04-12T02:02:37	98.17	185.87
2005-04-12T02:03:07	91.69	202.68
2005-04-12T02:03:37	113.91	194.88
2005-04-12T02:04:07	109.19	196.33
2005-04-12T02:04:37	102.13	184.34
2005-04-12T02:05:07	112.21	198.17
2005-04-12T02:05:37	97.93	189.17
2005-04-12T02:06:07	110.27	197.28
2005-04-12T02:06:37	100.63	205.01
2005-04-12T02:07:07	105.01	184.73
2005-04-12T02:07:37	87.57	194.33
2005-04-12T02:08:07	123.61	185.33
2005-04-12T02:08:37	118.31	192.13
2005-04-12T02:09:07	85.33	184.84
2005-04-12T02:09:37	97.07	187.77
2005-04-12T02:10:07	128.42	179.96
2005-04-12T02:10:37	104.00	189.92
2005-04-12T02:11:07	104.86	204.30
2005-04-12T02:11:37	95.64	185.71
2005-04-12T02:12:07	92.23	185.75
2005-04-12T02:12:37	96.69	195.85
2005-04-12T02:13:07	104.14	191.22
2005-04-12T02:13:37	101.67	181.77
2005-04-12T02:14:07	101.35	193.34
2005-04-12T02:14:37	96.09	185.63
2005-04-12T02:15:07	103.95	181.57
2005-04-12T02:15:37	113.91	190.32
2005-04-12T02:16:07	108.87	203.68
2005-04-12T02:16:37	117.39	197.48
2005-04-12T02:17:07	99.44	191.89
2005-04-12T02:17:37	96.73	181.16
2005-04-12T02:18:07	113.16	187.30
2005-04-12T02:18:37	108.84	182.33
2005-04-12T02:19:07	94.54	194.89
2005-04-12T02:19:37	92.12	189.46
2005-04-12T02:20:07	105.44	196.64
2005-04-12T02:20:37	94.70	172.94
2005-04-12T02:21:07	96.52	190.51
2005-04-12T02:21:37	110.33	178.18
2005-04-12T02:22:07	116.15	184.44
2005-04-12T02:22:37	111.78	186.30
2005-04-12T02:23:07	83.40	184.41
2005-04-12T02:23:37	81.58	177.09
2005-04-12T02:24:07	116.23	183.59
2005-04-12T02:24:37	115.35	188.81
2005-04-12T02:25:07	104.85	178.98
2005-04-12T02:25:37	91.87	174.92
2005-04-12T02:26:07	85.01	188.37
2005-04-12T02:26:37	102.37	185.21
2005-04-12T02:27:07	105.27	186.82
2005-04-12T02:27:37	95.86	184.31
2005-04-12T02:28:07	91.94	176.49
2005-04-12T02:28:37	101.73	187.56
2005-04-12T02:29:07	88.78	196.40
2005-04-12T02:29:37	105.48	199.28
2005-04-12T02:30:07	98.43	175.82
2005-04-12T02:30:37	111.51	194.70
2005-04-12T02:31:07	98.96	184.95
2005-04-12T02:31:37	94.18	193.54
2005-04-12T02:32:07	83.99	169.88
2005-04-12T02:32:37	83.74	188.67
2005-04-12T02:33:07	102.32	196.74
2005-04-12T02:33:37	93.40	172.21
2005-04-12T02:34:07	109.18	184.72
2005-04-12T02:34:37	103.31	189.96
2005-04-12T02:35:07	98.66	192.12
2005-04-12T02:35:37	124.05	186.17
2005-04-12T02:36:07	106.77	193.96
2005-04-12T02:36:37	114.75	178.03
2005-04-12T02:37:07	87.70	181.92
2005-04-12T02:37:37	90.72	184.13
2005-04-12T02:38:07	100.67	191.59
2005-04-12T02:38:37	108.14	196.81
2005-04-12T02:39:07	81.84	193.06
2005-04-12T02:39:37	91.95	177.20
2005-04-12T02:40:07	111.16	192.21
2005-04-12T02:40:37	84.89	187.09
2005-04-12T02:41:07	98.71	178.98
2005-04-12T02:41:37	98.54	182.15
2005-04-12T02:42:07	92.90	166.15
2005-04-12T02:42:37	94.95	181.47
2005-04-12T02:43:07	86.48	190.56
2005-04-12T02:43:37	81.42	175.62
2005-04-12T02:44:07	84.32	178.97
2005-04-12T02:44:37	103.96	197.34
2005-04-12T02:45:07	96.14	184.13
2005-04-12T02:45:37	112.16	176.38
2005-04-12T02:46:07	89.71	187.99
2005-04-12T02:46:37	99.70	189.35
2005-04-12T02:47:07	108.30	192.65
2005-04-12T02:47:37	86.73	188.04
2005-04-12T02:48:07	86.29	191.62
2005-04-12T02:48:37	89.66	177.77
2005-04-12T02:49:07	92.02	176.31
2005-04-12T02:49:37	95.35	177.43
2005-04-12T02:50:07	106.46	178.69
2005-04-12T02:50:37	102.44	184.49
2005-04-12T02:51:07	92.99	181.63
2005-04-12T02:51:37	109.52	173.73
2005-04-12T02:52:07	104.72	196.41
2005-04-12T02:52:37	91.17	182.93
2005-04-12T02:53:07	100.17	197.69
2005-04-12T02:53:37	97.81	194.09
2005-04-12T02:54:07	94.09	188.49
2005-04-12T02:54:37	93.56	189.44
2005-04-12T02:55:07	91.94	184.37
2005-04-12T02:55:37	103.82	173.06
2005-04-12T02:56:07	91.82	178.59
2005-04-12T02:56:37	79.27	183.37
2005-04-12T02:57:07	123.09	170.11
2005-04-12T02:57:37	83.13	182.50
2005-04-12T02:58:07	86.55	169.51
2005-04-12T02:58:37	107.93	173.16
2005-04-12T02:59:07	109.60	182.42
2005-04-12T02:59:37	71.86	192.34
2005-04-12T03:00:07	108.95	172.73
2005-04-12T03:00:37	75.43	184.52
2005-04-12T03:01:07	68.82	187.61
2005-04-12T03:01:37	93.52	175.49
2005-04-12T03:02:07	84.03	188.20
2005-04-12T03:02:37	108.39	184.18
2005-04-12T03:03:07	110.25	183.94
2005-04-12T03:03:37	86.68	189.61
2005-04-12T03:04:07	98.39	180.56
2005-04-12T03:04:37	95.08	176.01
2005-04-12T03:05:07	105.97	190.63
2005-04-12T03:05:37	94.39	189.69
2005-04-12T03:06:07	98.75	177.51
2005-04-12T03:06:37	88.85	184.87
2005-04-12T03:07:07	106.08	177.53
2005-04-12T03:07:37	89.02	179.45
2005-04-12T03:08:07	89.63	185.19
2005-04-12T03:08:37	88.60	180.00
2005-04-12T03:09:07	80.71	188.71
2005-04-12T03:09:37	68.61	187.79
2005-04-12T03:10:07	90.46	181.05
2005-04-12T03:10:37	80.35	180.99
2005-04-12T03:11:07	71.76	190.80
2005-04-12T03:11:37	111.33	185.30
2005-04-12T03:12:07	96.64	174.50
2005-04-12T03:12:37	90.34	177.26
2005-04-12T03:13:07	91.41	184.86
2005-04-12T03:13:37	88.45	190.67
2005-04-12T03:14:07	80.50	178.42
2005-04-12T03:14:37	82.33	177.67
2005-04-12T03:15:07	100.54	180.29
2005-04-12T03:15:37	78.43	188.69
2005-04-12T03:16:07	110.99	182.06
2005-04-12T03:16:37	103.14	177.00
2005-04-12T03:17:07	84.24	188.73
2005-04-12T03:17:37	91.49	184.11
2005-04-12T03:18:07	93.93	182.82
2005-04-12T03:18:37	91.70	178.31
2005-04-12T03:19:07	89.81	185.04
2005-04-12T03:19:37	106.33	174.50
2005-04-12T03:20:07	106.81	166.74
2005-04-12T03:20:37	104.09	178.12
2005-04-12T03:21:07	100.22	169.65
2005-04-12T03:21:37	83.37	191.73
2005-04-12T03:22:07	82.68	174.50
2005-04-12T03:22:37	86.30	164.68
2005-04-12T03:23:07	93.95	174.27
2005-04-12T03:23:37	96.76	188.95
2005-04-12T03:24:07	91.96	171.64
2005-04-12T03:24:37	107.38	181.30
2005-04-12T03:25:07	107.56	189.60
2005-04-12T03:25:37	89.37	175.66
2005-04-12T03:26:07	101.79	172.94
2005-04-12T03:26:37	82.49	174.99
2005-04-12T03:27:07	105.40	179.37
2005-04-12T03:27:37	87.95	175.55
2005-04-12T03:28:07	93.94	182.11
2005-04-12T03:28:37	99.94	175.50
2005-04-12T03:29:07	85.48	163.75
2005-04-12T03:29:37	97.81	177.28
2005-04-12T03:30:07	89.65	183.01
2005-04-12T03:30:37	108.59	182.99
2005-04-12T03:31:07	77.25	180.39
2005-04-12T03:31:37	89.84	172.54
2005-04-12T03:32:07	80.60	168.10
2005-04-12T03:32:37	85.15	179.75
2005-04-12T03:33:07	101.69	185.19
2005-04-12T03:33:37	85.79	184.45
2005-04-12T03:34:07	74.04	173.16
2005-04-12T03:34:37	84.38	182.08
2005-04-12T03:35:07	79.80	170.70
2005-04-12T03:35:37	62.01	174.01
2005-04-12T03:36:07	90.81	172.35
2005-04-12T03:36:37	76.32	177.86
2005-04-12T03:37:07	67.17	194.54
2005-04-12T03:37:37	75.51	179.27
2005-04-12T03:38:07	83.69	177.30
2005-04-12T03:38:37	93.71	187.29
2005-04-12T03:39:07	80.53	173.59
2005-04-12T03:39:37	73.99	190.87
2005-04-12T03:40:07	78.44	172.63
2005-04-12T03:40:37	92.56	172.47
2005-04-12T03:41:07	96.07	184.20
2005-04-12T03:41:37	72.31	183.79
2005-04-12T03:42:07	86.17	184.63
2005-04-12T03:42:37	85.50	176.67
2005-04-12T03:43:07	101.89	186.84
2005-04-12T03:43:37	65.38	173.87
2005-04-12T03:44:07	74.18	180.90
2005-04-12T03:44:37	81.19	183.26
2005-04-12T03:45:07	72.49	177.55
2005-04-12T03:45:37	77.44	169.33
2005-04-12T03:46:07	90.34	183.50
2005-04-12T03:46:37	94.32	176.84
2005-04-12T03:47:07	63.61	171.58
2005-04-12T03:47:37	69.79	170.32
2005-04-12T03:48:07	59.30	173.46
2005-04-12T03:48:37	98.66	162.54
2005-04-12T03:49:07	93.20	170.79
2005-04-12T03:49:37	81.77	172.23
2005-04-12T03:50:07	86.94	177.71
2005-04-12T03:50:37	82.16	164.41
2005-04-12T03:51:07	80.54	166.56
2005-04-12T03:51:37	82.90	177.59
2005-04-12T03:52:07	75.92	180.36
2005-04-12T03:52:37	71.98	178.65
2005-04-12T03:53:07	62.84	176.54
2005-04-12T03:53:37	83.50	185.51
2005-04-12T03:54:07	62.47	169.44
2005-04-12T03:54:37	90.26	164.91
2005-04-12T03:55:07	59.02	171.20
2005-04-12T03:55:37	72.20	165.70
2005-04-12T03:56:07	78.62	169.13
2005-04-12T03:56:37	55.07	177.59
2005-04-12T03:57:07	106.45	163.35
2005-04-12T03:57:37	62.99	165.84
2005-04-12T03:58:07	83.86	182.11
2005-04-12T03:58:37	72.04	165.61
2005-04-12T03:59:07	60.59	171.71
2005-04-12T03:59:37	67.35	174.50
2005-04-12T04:00:07	82.83	172.77
2005-04-12T04:00:37	64.05	177.81
2005-04-12T04:01:07	64.98	177.63
2005-04-12T04:01:37	67.24	172.27
2005-04-12T04:02:07	87.68	161.96
2005-04-12T04:02:37	59.11	182.11
2005-04-12T04:03:07	69.00	185.71
2005-04-12T04:03:37	64.70	161.70
2005-04-12T04:04:07	71.46	164.80
2005-04-12T04:04:37	94.39	166.94
2005-04-12T04:05:07	99.10	162.51
2005-04-12T04:05:37	66.59	167.42
2005-04-12T04:06:07	74.89	159.83
2005-04-12T04:06:37	71.62	177.15
2005-04-12T04:07:07	67.20	178.22
2005-04-12T04:07:37	67.87	177.59
2005-04-12T04:08:07	75.53	152.12
2005-04-12T04:08:37	73.38	161.26
2005-04-12T04:09:07	64.60	174.17
2005-04-12T04:09:37	54.70	169.49
2005-04-12T04:10:07	69.46	146.36
2005-04-12T04:10:37	67.40	159.84
2005-04-12T04:11:07	87.63	165.69
2005-04-12T04:11:37	70.05	173.32
2005-04-12T04:12:07	67.61	174.02
2005-04-12T04:12:37	70.40	164.75
2005-04-12T04:13:07	66.65	170.83
2005-04-12T04:13:37	76.80	154.71
2005-04-12T04:14:07	85.77	171.27
2005-04-12T04:14:37	73.73	179.57
2005-04-12T04:15:07	75.95	178.57
2005-04-12T04:15:37	67.50	171.54
2005-04-12T04:16:07	67.38	156.04
2005-04-12T04:16:37	52.26	182.79
2005-04-12T04:17:07	47.09	186.36
2005-04-12T04:17:37	72.82	165.45
2005-04-12T04:18:07	51.64	169.17
2005-04-12T04:18:37	81.80	165.29
2005-04-12T04:19:07	55.31	151.56
2005-04-12T04:19:37	79.87	161.61
2005-04-12T04:20:07	60.77	163.97
2005-04-12T04:20:37	73.21	160.33
2005-04-12T04:21:07	60.86	147.91
2005-04-12T04:21:37	65.87	161.95
2005-04-12T04:22:07	71.25	156.03
2005-04-12T04:22:37	63.49	165.98
2005-04-12T04:23:07	82.27	167.35
2005-04-12T04:23:37	72.29	156.86
2005-04-12T04:24:07	48.68	178.08
2005-04-12T04:24:37	67.21	179.36
2005-04-12T04:25:07	70.31	152.16
2005-04-12T04:25:37	70.51	166.28
2005-04-12T04:26:07	82.69	162.19
2005-04-12T04:26:37	75.76	158.41
2005-04-12T04:27:07	79.38	170.12
2005-04-12T04:27:37	65.56	153.83
2005-04-12T04:28:07	83.08	176.39
2005-04-12T04:28:37	68.30	166.59
2005-04-12T04:29:07	87.98	148.34
2005-04-12T04:29:37	85.83	152.31
2005-04-12T04:30:07	76.28	173.14
2005-04-12T04:30:37	75.19	174.27
2005-04-12T04:31:07	64.28	164.20
