/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): DISPRO drifter 72975 trackline. PANGAEA, https://doi.org/10.1594/PANGAEA.762198, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	MEDIAN LATITUDE: 49.608305 * MEDIAN LONGITUDE: -2.085928 * SOUTH-BOUND LATITUDE: 49.303100 * WEST-BOUND LONGITUDE: -2.694200 * NORTH-BOUND LATITUDE: 49.802700 * EAST-BOUND LONGITUDE: -1.547500
	DATE/TIME START: 2007-03-15T14:04:00 * DATE/TIME END: 2007-03-28T18:00:00
Event(s):	Drifter_72975 * LATITUDE START: 49.663500 * LONGITUDE START: -2.075800 * LATITUDE END: 49.624900 * LONGITUDE END: -2.600700 * DATE/TIME START: 2007-03-15T14:04:15 * DATE/TIME END: 2007-03-28T18:00:10 * LOCATION: La Hague Cape, English Channel * CAMPAIGN: DISPRO * BASIS: Côtes de la Manche * METHOD/DEVICE: Drifter (DRIFT)
Comment:	Two Argos drifters were released on 15 March 2007. These devices are described by Niiler et al. (1995) and validated as being reliable for tracking water-mass movements: they consist of a surface buoy with a GPS receiver and a transmission link towards the ARGOS system. A cable and a 5m holey sock are immersed at a depth 15 m. Their drift is representative of the surface currents in this layer. Theses two drifters were released at the same time at a distance of 100 m apart in the Blanchard race, and then tracked every 30 minutes over 13 days. They were separated by a distance of 54 km from each other at the time of their retrieval. The trajectories shown illustrate the variability of currents in the Cap de la Hague area.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	Number (No) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * COMMENT: of drifter
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	570 data points
*/
Date/Time	Longitude	Latitude	No
2007-03-25T11:31	-2.3541	49.5559	72975
2007-03-25T12:00	-2.3574	49.5748	72975
2007-03-25T12:30	-2.3614	49.5918	72975
2007-03-25T13:00	-2.3672	49.6072	72975
2007-03-25T13:30	-2.3738	49.6203	72975
2007-03-25T14:00	-2.3826	49.6298	72975
2007-03-25T14:30	-2.3931	49.6381	72975
2007-03-25T15:00	-2.4055	49.6440	72975
2007-03-25T15:30	-2.4204	49.6464	72975
2007-03-25T16:00	-2.4364	49.6470	72975
2007-03-25T16:30	-2.4506	49.6455	72975
2007-03-25T17:00	-2.4655	49.6411	72975
2007-03-25T17:30	-2.4802	49.6343	72975
2007-03-25T18:00	-2.4947	49.6262	72975
2007-03-25T18:30	-2.5073	49.6168	72975
2007-03-25T19:00	-2.5163	49.6077	72975
2007-03-25T19:30	-2.5222	49.5991	72975
2007-03-25T20:00	-2.5247	49.5910	72975
2007-03-25T20:31	-2.5238	49.5856	72975
2007-03-25T21:00	-2.5201	49.5817	72975
2007-03-25T21:30	-2.5146	49.5799	72975
2007-03-25T22:00	-2.5086	49.5802	72975
2007-03-25T22:31	-2.5007	49.5820	72975
2007-03-25T23:00	-2.4948	49.5865	72975
2007-03-25T23:30	-2.4895	49.5920	72975
2007-03-26T00:00	-2.4852	49.5985	72975
2007-03-26T00:30	-2.4827	49.6058	72975
2007-03-26T01:00	-2.4816	49.6135	72975
2007-03-26T01:30	-2.4827	49.6208	72975
2007-03-26T02:00	-2.4847	49.6273	72975
2007-03-26T02:30	-2.4883	49.6335	72975
2007-03-26T03:30	-2.5004	49.6408	72975
2007-03-26T04:00	-2.5092	49.6422	72975
2007-03-26T04:30	-2.5196	49.6414	72975
2007-03-26T06:00	-2.5630	49.6273	72975
2007-03-26T08:00	-2.6154	49.5981	72975
2007-03-26T08:30	-2.6226	49.5921	72975
2007-03-26T09:00	-2.6270	49.5874	72975
2007-03-26T09:30	-2.6289	49.5842	72975
2007-03-26T10:00	-2.6274	49.5836	72975
2007-03-26T10:30	-2.6235	49.5846	72975
2007-03-26T11:00	-2.6170	49.5869	72975
2007-03-26T11:30	-2.6089	49.5905	72975
2007-03-26T12:00	-2.5991	49.5952	72975
2007-03-26T12:30	-2.5904	49.6004	72975
2007-03-26T13:01	-2.5817	49.6062	72975
2007-03-26T13:30	-2.5746	49.6119	72975
2007-03-26T14:00	-2.5679	49.6177	72975
2007-03-26T14:30	-2.5634	49.6231	72975
2007-03-26T15:00	-2.5601	49.6273	72975
2007-03-26T15:30	-2.5590	49.6314	72975
2007-03-26T16:00	-2.5601	49.6341	72975
2007-03-26T16:30	-2.5636	49.6353	72975
2007-03-26T17:00	-2.5693	49.6350	72975
2007-03-26T17:30	-2.5764	49.6329	72975
2007-03-26T18:00	-2.5869	49.6299	72975
2007-03-26T19:01	-2.6113	49.6203	72975
2007-03-26T19:30	-2.6222	49.6147	72975
2007-03-26T20:00	-2.6338	49.6086	72975
2007-03-26T21:00	-2.6513	49.5983	72975
2007-03-26T21:30	-2.6567	49.5949	72975
2007-03-26T22:00	-2.6600	49.5930	72975
2007-03-27T08:30	-2.6408	49.6218	72975
2007-03-27T09:00	-2.6512	49.6164	72975
2007-03-27T09:30	-2.6605	49.6108	72975
2007-03-27T10:00	-2.6680	49.6059	72975
2007-03-27T11:00	-2.6767	49.5995	72975
2007-03-27T11:30	-2.6768	49.5984	72975
2007-03-27T12:00	-2.6748	49.5985	72975
2007-03-27T12:30	-2.6707	49.5999	72975
2007-03-27T13:00	-2.6650	49.6025	72975
2007-03-27T13:30	-2.6578	49.6061	72975
2007-03-27T14:00	-2.6492	49.6106	72975
2007-03-27T14:30	-2.6403	49.6153	72975
2007-03-27T15:00	-2.6314	49.6205	72975
2007-03-27T16:30	-2.6092	49.6351	72975
2007-03-27T17:30	-2.6025	49.6411	72975
2007-03-28T09:30	-2.6438	49.6175	72975
2007-03-28T10:00	-2.6555	49.6108	72975
2007-03-28T10:30	-2.6669	49.6036	72975
2007-03-28T11:00	-2.6771	49.5967	72975
2007-03-28T11:30	-2.6852	49.5907	72975
2007-03-28T12:00	-2.6915	49.5856	72975
2007-03-28T12:30	-2.6942	49.5819	72975
2007-03-28T13:00	-2.6937	49.5800	72975
2007-03-28T13:30	-2.6897	49.5798	72975
2007-03-28T14:00	-2.6840	49.5814	72975
2007-03-28T14:30	-2.6759	49.5845	72975
2007-03-28T15:00	-2.6659	49.5890	72975
2007-03-28T15:30	-2.6546	49.5945	72975
2007-03-28T16:00	-2.6422	49.6009	72975
2007-03-28T16:30	-2.6301	49.6073	72975
2007-03-28T17:00	-2.6186	49.6138	72975
2007-03-28T17:30	-2.6084	49.6198	72975
2007-03-28T18:00	-2.6007	49.6249	72975
