/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): Current measurements with ADCP 20050412_Omonville. PANGAEA, https://doi.org/10.1594/PANGAEA.762381, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	LATITUDE: 49.705270 * LONGITUDE: -1.713840
	DATE/TIME START: 2005-04-12T18:37:36 * DATE/TIME END: 2005-04-13T12:38:06
	MINIMUM ELEVATION: -19.5 m * MAXIMUM ELEVATION: -19.5 m
Event(s):	20050412_Omonville (11) * LATITUDE: 49.705270 * LONGITUDE: -1.713840 * DATE/TIME START: 2005-04-12T18:37:36 * DATE/TIME END: 2005-04-13T12:38:06 * ELEVATION: -19.5 m * LOCATION: Omonville * CAMPAIGN: DISPRO2005 (Dsp05, Dispro2005) (URI: https://doi.org/10.17600/5480020) * BASIS: Côtes de la Manche * METHOD/DEVICE: Acoustic Doppler Current Profiler (ADCP) * COMMENT: location: bottom
Comment:	Current measurements were acquired from several stations around the Cap de la Hague over periods of 14-25 hours, using a SONTEK ADP profiler with a frequency of 1 000 kHz placed on the seabed. Current profiles were collected every 15 s, with vertical resolution of 2 m. files contains average speeds from surface to bottom.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	Current velocity, vertical [cm/s] (Cur vel W) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
	Current direction [deg] (DIR) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	4324 data points
*/
Date/Time	Cur vel W [cm/s]	DIR [deg]
2005-04-12T23:22:06	20.01	167.18
2005-04-12T23:22:36	41.77	215.73
2005-04-12T23:23:06	28.55	135.10
2005-04-12T23:23:36	35.59	111.86
2005-04-12T23:24:06	35.20	137.55
2005-04-12T23:24:36	52.89	110.51
2005-04-12T23:25:06	16.45	136.48
2005-04-12T23:25:36	29.11	125.23
2005-04-12T23:26:06	30.35	122.20
2005-04-12T23:26:36	17.38	154.01
2005-04-12T23:27:06	43.29	126.84
2005-04-12T23:27:36	15.82	120.18
2005-04-12T23:28:06	19.98	124.37
2005-04-12T23:28:36	43.83	200.84
2005-04-12T23:29:06	19.62	172.02
2005-04-12T23:29:36	30.83	126.32
2005-04-12T23:30:06	15.35	103.55
2005-04-12T23:30:36	2.54	40.95
2005-04-12T23:31:06	29.60	135.34
2005-04-12T23:31:36	23.74	109.89
2005-04-12T23:32:06	13.92	197.03
2005-04-12T23:32:36	21.20	130.51
2005-04-12T23:33:06	11.03	328.24
2005-04-12T23:33:36	7.17	152.40
2005-04-12T23:34:06	31.31	126.22
2005-04-12T23:34:36	24.62	138.98
2005-04-12T23:35:06	16.53	194.95
2005-04-12T23:35:36	6.13	234.43
2005-04-12T23:36:06	20.59	84.90
2005-04-12T23:36:36	41.67	134.39
2005-04-12T23:37:06	28.81	69.17
2005-04-12T23:37:36	12.63	97.04
2005-04-12T23:38:06	12.69	11.12
2005-04-12T23:38:36	17.28	152.94
2005-04-12T23:39:06	7.99	85.02
2005-04-12T23:39:36	15.45	110.12
2005-04-12T23:40:06	12.39	189.29
2005-04-12T23:40:36	6.48	235.63
2005-04-12T23:41:06	12.87	176.09
2005-04-12T23:41:36	0.86	143.77
2005-04-12T23:42:06	18.90	229.58
2005-04-12T23:42:36	13.12	259.19
2005-04-12T23:43:06	9.64	111.34
2005-04-12T23:43:36	9.84	132.27
2005-04-12T23:44:06	36.71	245.03
2005-04-12T23:44:36	17.67	225.78
2005-04-12T23:45:06	23.16	359.37
2005-04-12T23:45:36	5.10	295.51
2005-04-12T23:46:06	27.24	154.67
2005-04-12T23:46:36	10.99	115.03
2005-04-12T23:47:06	11.08	101.51
2005-04-12T23:47:36	1.59	64.21
2005-04-12T23:48:06	2.52	337.79
2005-04-12T23:48:36	10.84	152.02
2005-04-12T23:49:06	12.60	45.53
2005-04-12T23:49:36	10.62	175.68
2005-04-12T23:50:06	47.44	261.34
2005-04-12T23:50:36	26.27	283.25
2005-04-12T23:51:06	12.65	134.76
2005-04-12T23:51:36	24.38	267.78
2005-04-12T23:52:06	9.67	277.21
2005-04-12T23:52:36	13.75	238.78
2005-04-12T23:53:06	18.68	149.37
2005-04-12T23:53:36	12.08	293.73
2005-04-12T23:54:06	22.70	261.32
2005-04-12T23:54:36	10.42	220.52
2005-04-12T23:55:06	25.43	244.46
2005-04-12T23:55:36	13.68	94.10
2005-04-12T23:56:06	14.12	97.48
2005-04-12T23:56:36	22.69	239.87
2005-04-12T23:57:06	18.72	299.14
2005-04-12T23:57:36	22.31	247.28
2005-04-12T23:58:06	26.72	252.87
2005-04-12T23:58:36	23.47	254.08
2005-04-12T23:59:06	11.89	284.63
2005-04-12T23:59:36	19.83	286.82
2005-04-13T00:00:06	28.19	245.77
2005-04-13T00:00:36	21.35	269.80
2005-04-13T00:01:06	36.52	278.95
2005-04-13T00:01:36	48.86	259.59
2005-04-13T00:02:06	48.04	285.56
2005-04-13T00:02:36	29.96	258.59
2005-04-13T00:03:06	29.63	265.15
2005-04-13T00:03:36	24.51	258.09
2005-04-13T00:04:06	33.21	278.21
2005-04-13T00:04:36	31.18	282.53
2005-04-13T00:05:06	14.61	322.58
2005-04-13T00:05:36	52.06	269.15
2005-04-13T00:06:06	51.47	286.26
2005-04-13T00:06:36	53.05	240.24
2005-04-13T00:07:06	22.60	285.73
2005-04-13T00:07:36	44.91	294.79
2005-04-13T00:08:06	26.64	268.86
2005-04-13T00:08:36	22.14	251.91
2005-04-13T00:09:06	35.58	275.59
2005-04-13T00:09:36	20.73	307.79
2005-04-13T00:10:06	30.22	287.60
2005-04-13T00:10:36	16.91	5.52
2005-04-13T00:11:06	40.88	295.60
2005-04-13T00:11:36	52.36	267.54
2005-04-13T00:12:06	30.57	289.54
2005-04-13T00:12:36	47.08	261.62
2005-04-13T00:13:06	28.31	89.34
2005-04-13T00:13:36	23.30	281.25
2005-04-13T00:14:06	54.18	266.39
2005-04-13T00:14:36	35.12	299.56
2005-04-13T00:15:06	14.80	314.57
2005-04-13T00:15:36	39.98	282.07
2005-04-13T00:16:06	25.37	304.87
2005-04-13T00:16:36	48.37	275.25
2005-04-13T00:17:06	25.71	271.32
2005-04-13T00:17:36	33.89	251.18
2005-04-13T00:18:06	26.05	259.53
2005-04-13T00:18:36	59.69	260.72
2005-04-13T00:19:06	27.87	275.71
2005-04-13T00:19:36	54.02	281.84
2005-04-13T00:20:06	40.88	280.21
2005-04-13T00:20:36	62.65	278.63
2005-04-13T00:21:06	33.57	292.63
2005-04-13T00:21:36	26.84	272.11
2005-04-13T00:22:06	47.38	282.33
2005-04-13T00:22:36	55.04	300.17
2005-04-13T00:23:06	12.73	252.64
2005-04-13T00:23:36	46.63	269.20
2005-04-13T00:24:06	29.53	253.85
2005-04-13T00:24:36	42.00	259.06
2005-04-13T00:25:06	56.29	293.97
2005-04-13T00:25:36	51.72	283.34
2005-04-13T00:26:06	34.84	307.71
2005-04-13T00:26:36	69.56	275.65
2005-04-13T00:27:06	48.27	288.30
2005-04-13T00:27:36	52.73	288.15
2005-04-13T00:28:06	35.63	317.23
2005-04-13T00:28:36	41.51	275.68
2005-04-13T00:29:06	60.55	256.12
2005-04-13T00:29:36	30.47	301.78
2005-04-13T00:30:06	53.92	282.49
2005-04-13T00:30:36	71.55	264.98
2005-04-13T00:31:06	37.93	294.19
2005-04-13T00:31:36	51.02	288.31
2005-04-13T00:32:06	42.34	290.80
2005-04-13T00:32:36	70.56	282.24
2005-04-13T00:33:06	48.20	287.13
2005-04-13T00:33:36	59.34	278.13
2005-04-13T00:34:06	66.99	263.78
2005-04-13T00:34:36	49.32	271.82
2005-04-13T00:35:06	51.16	282.76
2005-04-13T00:35:36	51.76	284.80
2005-04-13T00:36:06	60.09	290.56
2005-04-13T00:36:36	76.08	305.78
2005-04-13T00:37:06	65.40	283.15
2005-04-13T00:37:36	51.18	286.11
2005-04-13T00:38:06	62.67	262.14
2005-04-13T00:38:36	84.03	277.48
2005-04-13T00:39:06	46.31	280.10
2005-04-13T00:39:36	73.44	277.09
2005-04-13T00:40:06	58.39	282.90
2005-04-13T00:40:36	70.10	296.74
2005-04-13T00:41:06	51.13	292.47
2005-04-13T00:41:36	77.69	276.20
2005-04-13T00:42:06	73.61	292.06
2005-04-13T00:42:36	98.34	273.60
2005-04-13T00:43:06	84.99	286.21
2005-04-13T00:43:36	77.28	286.72
2005-04-13T00:44:06	64.30	280.54
2005-04-13T00:44:36	75.65	292.60
2005-04-13T00:45:06	76.40	289.89
2005-04-13T00:45:36	48.29	279.36
2005-04-13T00:46:06	86.87	276.15
2005-04-13T00:46:36	98.64	287.43
2005-04-13T00:47:06	83.28	281.01
2005-04-13T00:47:36	50.10	278.18
2005-04-13T00:48:06	89.14	290.27
2005-04-13T00:48:36	84.41	280.75
2005-04-13T00:49:06	78.27	279.32
2005-04-13T00:49:36	72.07	275.93
2005-04-13T00:50:06	86.94	282.96
2005-04-13T00:50:36	79.21	283.52
2005-04-13T00:51:06	75.00	283.22
2005-04-13T00:51:36	89.57	289.61
2005-04-13T00:52:06	65.58	284.98
2005-04-13T00:52:36	100.33	285.24
2005-04-13T00:53:06	74.45	288.89
2005-04-13T00:53:36	62.35	277.63
2005-04-13T00:54:06	71.79	286.35
2005-04-13T00:54:36	46.11	295.52
2005-04-13T00:55:06	87.07	271.93
2005-04-13T00:55:36	88.13	276.92
2005-04-13T00:56:06	59.17	282.75
2005-04-13T00:56:36	98.62	283.68
2005-04-13T00:57:06	53.86	324.26
2005-04-13T00:57:36	84.25	273.98
2005-04-13T00:58:06	105.57	283.75
2005-04-13T00:58:36	89.87	280.58
2005-04-13T00:59:06	113.30	291.30
2005-04-13T00:59:36	53.64	281.84
2005-04-13T01:00:06	92.06	285.07
2005-04-13T01:00:36	75.52	283.14
2005-04-13T01:01:06	91.46	269.06
2005-04-13T01:01:36	93.14	288.40
2005-04-13T01:02:06	97.25	282.89
2005-04-13T01:02:36	102.68	285.97
2005-04-13T01:03:06	119.23	278.70
2005-04-13T01:03:36	99.68	284.47
2005-04-13T01:04:06	85.05	294.25
2005-04-13T01:04:36	109.15	290.47
2005-04-13T01:05:06	78.44	284.36
2005-04-13T01:05:36	101.41	282.63
2005-04-13T01:06:06	101.17	275.22
2005-04-13T01:06:36	67.20	294.32
2005-04-13T01:07:06	133.12	279.88
2005-04-13T01:07:36	109.52	282.73
2005-04-13T01:08:06	87.39	290.12
2005-04-13T01:08:36	108.29	269.43
2005-04-13T01:09:06	75.19	307.41
2005-04-13T01:09:36	132.01	282.28
2005-04-13T01:10:06	67.21	295.11
2005-04-13T01:10:36	47.94	291.82
2005-04-13T01:11:06	106.39	291.87
2005-04-13T01:11:36	115.87	280.58
2005-04-13T01:12:06	71.06	291.91
2005-04-13T01:12:36	107.41	288.63
2005-04-13T01:13:06	107.11	289.96
2005-04-13T01:13:36	109.92	270.48
2005-04-13T01:14:06	122.46	278.57
2005-04-13T01:14:36	75.45	306.04
2005-04-13T01:15:06	81.66	288.97
2005-04-13T01:15:36	99.00	288.18
2005-04-13T01:16:06	83.83	282.27
2005-04-13T01:16:36	86.57	283.26
2005-04-13T01:17:06	94.62	281.59
2005-04-13T01:17:36	123.75	278.17
2005-04-13T01:18:06	109.75	279.98
2005-04-13T01:18:36	88.60	297.75
2005-04-13T01:19:06	100.09	287.43
2005-04-13T01:19:36	119.35	295.90
2005-04-13T01:20:06	110.74	291.68
2005-04-13T01:20:36	112.03	287.19
2005-04-13T01:21:06	110.56	284.00
2005-04-13T01:21:36	123.04	286.25
2005-04-13T01:22:06	110.73	288.00
2005-04-13T01:22:36	98.20	280.80
2005-04-13T01:23:06	108.22	287.30
2005-04-13T01:23:36	85.28	282.78
2005-04-13T01:24:06	101.37	289.20
2005-04-13T01:24:36	113.29	288.26
2005-04-13T01:25:06	81.24	293.02
2005-04-13T01:25:36	125.75	290.76
2005-04-13T01:26:06	105.61	298.50
2005-04-13T01:26:36	124.81	287.28
2005-04-13T01:27:06	76.60	290.69
2005-04-13T01:27:36	135.80	286.71
2005-04-13T01:28:06	88.91	288.30
2005-04-13T01:28:36	103.94	283.91
2005-04-13T01:29:06	108.55	281.86
2005-04-13T01:29:36	96.85	291.87
2005-04-13T01:30:06	104.14	286.26
2005-04-13T01:30:36	142.83	274.31
2005-04-13T01:31:06	126.20	280.82
2005-04-13T01:31:36	112.38	279.05
2005-04-13T01:32:06	118.69	287.13
2005-04-13T01:32:36	114.31	288.26
2005-04-13T01:33:06	133.93	283.03
2005-04-13T01:33:36	105.77	292.28
2005-04-13T01:34:06	169.11	285.46
2005-04-13T01:34:36	102.86	276.58
2005-04-13T01:35:06	117.60	306.53
2005-04-13T01:35:36	108.95	295.40
2005-04-13T01:36:06	121.43	278.18
2005-04-13T01:36:36	131.89	291.91
2005-04-13T01:37:06	112.33	299.53
2005-04-13T01:37:36	110.12	292.06
2005-04-13T01:38:06	122.93	292.94
2005-04-13T01:38:36	131.35	276.28
2005-04-13T01:39:06	86.16	303.86
2005-04-13T01:39:36	136.64	284.60
2005-04-13T01:40:06	108.82	281.67
2005-04-13T01:40:36	144.41	275.34
2005-04-13T01:41:06	144.18	279.24
2005-04-13T01:41:36	124.42	292.43
2005-04-13T01:42:06	132.32	293.23
2005-04-13T01:42:36	94.27	294.37
2005-04-13T01:43:06	150.86	291.76
2005-04-13T01:43:36	113.00	287.01
2005-04-13T01:44:06	75.71	270.07
2005-04-13T01:44:36	128.25	286.29
2005-04-13T01:45:06	124.66	288.16
2005-04-13T01:45:36	114.67	291.87
2005-04-13T01:46:06	120.79	288.70
2005-04-13T01:46:36	127.17	288.61
2005-04-13T01:47:06	124.25	288.08
2005-04-13T01:47:36	102.86	288.97
2005-04-13T01:48:06	155.53	300.08
2005-04-13T01:48:36	139.32	287.49
2005-04-13T01:49:06	143.33	278.94
2005-04-13T01:49:36	151.81	281.83
2005-04-13T01:50:06	123.02	279.02
2005-04-13T01:50:36	117.04	307.15
2005-04-13T01:51:06	163.38	280.25
2005-04-13T01:51:36	139.31	291.05
2005-04-13T01:52:06	124.53	284.88
2005-04-13T01:52:36	126.60	285.91
2005-04-13T01:53:06	127.97	298.67
2005-04-13T01:53:36	167.80	283.54
2005-04-13T01:54:06	117.51	290.05
2005-04-13T01:54:36	138.83	291.94
2005-04-13T01:55:06	107.18	282.97
2005-04-13T01:55:36	154.65	285.79
2005-04-13T01:56:06	130.42	287.89
2005-04-13T01:56:36	114.93	296.17
2005-04-13T01:57:06	121.15	298.97
2005-04-13T01:57:36	137.64	285.18
2005-04-13T01:58:06	158.61	284.40
2005-04-13T01:58:36	129.82	289.37
2005-04-13T01:59:06	120.76	295.00
2005-04-13T01:59:36	139.70	289.86
2005-04-13T02:00:06	158.53	292.28
2005-04-13T02:00:36	145.78	283.76
2005-04-13T02:01:06	144.56	288.30
2005-04-13T02:01:36	142.85	293.55
2005-04-13T02:02:06	155.29	286.90
2005-04-13T02:02:36	132.86	291.33
2005-04-13T02:03:06	151.45	284.64
2005-04-13T02:03:36	117.30	287.21
2005-04-13T02:04:06	149.52	292.91
2005-04-13T02:04:36	127.68	278.37
2005-04-13T02:05:06	128.94	292.17
2005-04-13T02:05:36	173.89	286.00
2005-04-13T02:06:06	158.13	286.12
2005-04-13T02:06:36	184.84	283.16
2005-04-13T02:07:06	134.39	280.43
2005-04-13T02:07:36	130.26	291.22
2005-04-13T02:08:06	121.33	281.59
2005-04-13T02:08:36	126.28	291.11
2005-04-13T02:09:06	151.28	281.21
2005-04-13T02:09:36	135.82	282.56
2005-04-13T02:10:06	170.77	288.66
2005-04-13T02:10:36	147.18	283.51
2005-04-13T02:11:06	144.59	287.97
2005-04-13T02:11:36	153.18	283.93
2005-04-13T02:12:06	131.57	296.81
2005-04-13T02:12:36	121.44	283.11
2005-04-13T02:13:06	142.29	285.94
2005-04-13T02:13:36	150.07	282.68
2005-04-13T02:14:06	143.86	289.05
2005-04-13T02:14:36	188.83	287.43
2005-04-13T02:15:06	164.15	287.93
2005-04-13T02:15:36	171.30	286.18
2005-04-13T02:16:06	140.76	281.21
2005-04-13T02:16:36	161.33	290.75
2005-04-13T02:17:06	168.35	281.95
2005-04-13T02:17:36	163.19	280.60
2005-04-13T02:18:06	130.17	287.42
2005-04-13T02:18:36	117.61	285.16
2005-04-13T02:19:06	162.75	284.91
2005-04-13T02:19:36	152.22	293.40
2005-04-13T02:20:06	203.68	288.30
2005-04-13T02:20:36	172.76	293.63
2005-04-13T02:21:06	175.65	279.32
2005-04-13T02:21:36	152.82	294.09
2005-04-13T02:22:06	138.26	281.18
2005-04-13T02:22:36	146.72	287.99
2005-04-13T02:23:06	148.93	285.36
2005-04-13T02:23:36	184.77	288.62
2005-04-13T02:24:06	141.19	294.34
2005-04-13T02:24:36	175.98	280.23
2005-04-13T02:25:06	188.91	286.33
2005-04-13T02:25:36	124.32	302.56
2005-04-13T02:26:06	169.10	290.56
2005-04-13T02:26:36	170.53	286.51
2005-04-13T02:27:06	133.55	291.35
2005-04-13T02:27:36	139.86	304.72
2005-04-13T02:28:06	179.41	280.86
2005-04-13T02:28:36	162.07	297.06
2005-04-13T02:29:06	127.19	305.37
2005-04-13T02:29:36	170.60	294.17
2005-04-13T02:30:06	169.41	285.71
2005-04-13T02:30:36	149.10	286.84
2005-04-13T02:31:06	162.50	290.58
2005-04-13T02:31:36	146.82	282.50
2005-04-13T02:32:06	146.11	288.60
2005-04-13T02:32:36	130.96	282.90
2005-04-13T02:33:06	186.76	285.97
2005-04-13T02:33:36	158.04	271.98
2005-04-13T02:34:06	181.61	291.96
2005-04-13T02:34:36	144.06	290.66
2005-04-13T02:35:06	209.99	290.99
2005-04-13T02:35:36	138.17	286.28
2005-04-13T02:36:06	165.27	279.87
2005-04-13T02:36:36	163.43	292.89
2005-04-13T02:37:06	183.54	291.33
2005-04-13T02:37:36	141.59	290.31
2005-04-13T02:38:06	183.17	284.23
2005-04-13T02:38:36	159.65	289.65
2005-04-13T02:39:06	183.05	282.95
2005-04-13T02:39:36	130.71	282.43
2005-04-13T02:40:06	158.53	298.59
2005-04-13T02:40:36	151.57	288.85
2005-04-13T02:41:06	175.75	289.13
2005-04-13T02:41:36	144.23	289.04
2005-04-13T02:42:06	163.02	288.84
2005-04-13T02:42:36	130.50	295.69
2005-04-13T02:43:06	191.23	281.26
2005-04-13T02:43:36	202.68	282.79
2005-04-13T02:44:06	159.02	290.85
2005-04-13T02:44:36	161.93	289.65
2005-04-13T02:45:06	157.77	299.01
2005-04-13T02:45:36	152.49	295.10
2005-04-13T02:46:06	147.39	293.59
2005-04-13T02:46:36	156.64	291.78
2005-04-13T02:47:06	172.78	282.72
2005-04-13T02:47:36	177.25	285.68
2005-04-13T02:48:06	148.44	281.57
2005-04-13T02:48:36	149.74	296.11
2005-04-13T02:49:06	157.44	278.07
2005-04-13T02:49:36	169.19	296.58
2005-04-13T02:50:06	174.16	290.38
2005-04-13T02:50:36	162.51	289.56
2005-04-13T02:51:06	157.66	292.38
2005-04-13T02:51:36	150.29	293.94
2005-04-13T02:52:06	181.85	287.54
2005-04-13T02:52:36	174.97	278.99
2005-04-13T02:53:06	184.27	288.81
2005-04-13T02:53:36	143.05	295.55
2005-04-13T02:54:06	186.93	279.42
2005-04-13T02:54:36	139.80	292.53
2005-04-13T02:55:06	197.24	282.78
2005-04-13T02:55:36	151.21	285.86
2005-04-13T02:56:06	178.33	279.53
2005-04-13T02:56:36	167.65	281.45
2005-04-13T02:57:06	202.08	284.98
2005-04-13T02:57:36	162.51	286.85
2005-04-13T02:58:06	144.58	293.64
2005-04-13T02:58:36	134.52	290.57
2005-04-13T02:59:06	168.46	279.89
2005-04-13T02:59:36	174.45	295.85
2005-04-13T03:00:06	195.52	282.15
2005-04-13T03:00:36	197.87	289.37
2005-04-13T03:01:06	175.21	284.79
2005-04-13T03:01:36	189.43	284.68
2005-04-13T03:02:06	174.95	287.81
2005-04-13T03:02:36	129.06	289.37
2005-04-13T03:03:06	161.76	282.60
2005-04-13T03:03:36	162.40	291.63
2005-04-13T03:04:06	188.85	290.85
2005-04-13T03:04:36	153.79	289.86
2005-04-13T03:05:06	178.23	295.72
2005-04-13T03:05:36	163.22	293.06
2005-04-13T03:06:06	124.46	300.64
2005-04-13T03:06:36	173.98	284.63
2005-04-13T03:07:06	175.80	303.66
2005-04-13T03:07:36	189.83	285.27
2005-04-13T03:08:06	181.26	284.09
2005-04-13T03:08:36	117.04	284.52
2005-04-13T03:09:06	139.21	290.54
2005-04-13T03:09:36	96.01	286.83
2005-04-13T03:10:06	182.09	288.73
2005-04-13T03:10:36	142.41	285.63
2005-04-13T03:11:06	170.53	270.66
2005-04-13T03:11:36	161.30	275.16
2005-04-13T03:12:06	171.71	283.32
2005-04-13T03:12:36	188.15	294.34
2005-04-13T03:13:06	160.72	294.34
2005-04-13T03:13:36	175.40	283.92
2005-04-13T03:14:06	175.31	290.64
2005-04-13T03:14:36	213.00	283.26
2005-04-13T03:15:06	146.67	283.08
2005-04-13T03:15:36	151.91	288.03
2005-04-13T03:16:06	134.66	285.79
2005-04-13T03:16:36	125.56	291.61
2005-04-13T03:17:06	175.87	288.84
2005-04-13T03:17:36	166.27	288.04
2005-04-13T03:18:06	112.62	292.08
2005-04-13T03:18:36	149.77	285.90
2005-04-13T03:19:06	176.40	294.70
2005-04-13T03:19:36	151.69	298.89
2005-04-13T03:20:06	153.06	284.60
2005-04-13T03:20:36	182.79	277.79
2005-04-13T03:21:06	160.09	289.76
2005-04-13T03:21:36	182.74	275.17
2005-04-13T03:22:06	158.57	283.70
2005-04-13T03:22:36	163.01	279.99
2005-04-13T03:23:06	169.03	276.74
2005-04-13T03:23:36	188.29	284.37
2005-04-13T03:24:06	165.48	291.75
2005-04-13T03:24:36	212.50	289.14
2005-04-13T03:25:06	172.92	289.58
2005-04-13T03:25:36	157.52	285.91
2005-04-13T03:26:06	130.30	298.85
2005-04-13T03:26:36	187.14	276.11
2005-04-13T03:27:06	162.93	291.31
2005-04-13T03:27:36	175.97	289.19
2005-04-13T03:28:06	159.70	298.35
2005-04-13T03:28:36	164.23	286.46
2005-04-13T03:29:06	233.42	286.89
2005-04-13T03:29:36	195.38	281.29
2005-04-13T03:30:06	142.32	292.53
2005-04-13T03:30:36	188.54	277.68
2005-04-13T03:31:06	142.41	290.29
2005-04-13T03:31:36	161.71	290.51
2005-04-13T03:32:06	163.02	288.36
2005-04-13T03:32:36	161.37	289.39
2005-04-13T03:33:06	193.27	277.65
2005-04-13T03:33:36	186.36	281.09
2005-04-13T03:34:06	169.69	287.84
2005-04-13T03:34:36	168.42	280.05
2005-04-13T03:35:06	140.35	293.24
2005-04-13T03:35:36	177.07	286.24
2005-04-13T03:36:06	183.99	281.29
2005-04-13T03:36:36	172.37	291.43
2005-04-13T03:37:06	171.33	281.92
2005-04-13T03:37:36	171.22	293.61
2005-04-13T03:38:06	187.49	279.80
2005-04-13T03:38:36	168.39	288.42
2005-04-13T03:39:06	149.63	290.40
2005-04-13T03:39:36	169.71	288.43
2005-04-13T03:40:06	173.57	286.10
2005-04-13T03:40:36	157.50	288.28
2005-04-13T03:41:06	123.45	283.48
2005-04-13T03:41:36	196.75	288.89
2005-04-13T03:42:06	150.33	283.08
2005-04-13T03:42:36	178.98	285.84
2005-04-13T03:43:06	156.58	291.85
2005-04-13T03:43:36	164.02	292.66
2005-04-13T03:44:06	162.18	277.18
2005-04-13T03:44:36	146.78	290.52
2005-04-13T03:45:06	186.50	296.24
2005-04-13T03:45:36	186.52	283.49
2005-04-13T03:46:06	176.76	277.30
2005-04-13T03:46:36	170.33	280.23
2005-04-13T03:47:06	159.28	293.39
2005-04-13T03:47:36	159.63	283.41
2005-04-13T03:48:06	173.09	286.22
2005-04-13T03:48:36	190.96	291.64
2005-04-13T03:49:06	123.78	294.24
2005-04-13T03:49:36	192.31	284.28
2005-04-13T03:50:06	220.63	286.20
2005-04-13T03:50:36	182.08	285.65
2005-04-13T03:51:06	135.66	289.03
2005-04-13T03:51:36	121.99	289.96
2005-04-13T03:52:06	158.20	297.73
2005-04-13T03:52:36	205.80	281.62
2005-04-13T03:53:06	126.32	305.74
2005-04-13T03:53:36	189.49	295.20
2005-04-13T03:54:06	154.77	286.72
2005-04-13T03:54:36	209.08	279.52
2005-04-13T03:55:06	181.04	284.98
2005-04-13T03:55:36	158.36	290.98
2005-04-13T03:56:06	169.88	286.71
2005-04-13T03:56:36	144.28	283.28
2005-04-13T03:57:06	179.59	287.58
2005-04-13T03:57:36	171.23	299.19
2005-04-13T03:58:06	166.03	294.66
2005-04-13T03:58:36	187.24	296.62
2005-04-13T03:59:06	157.20	293.45
2005-04-13T03:59:36	165.69	298.60
2005-04-13T04:00:06	154.25	296.08
2005-04-13T04:00:36	196.36	288.68
2005-04-13T04:01:06	167.20	277.16
2005-04-13T04:01:36	199.46	284.95
2005-04-13T04:02:06	142.16	281.80
2005-04-13T04:02:36	130.88	295.64
2005-04-13T04:03:06	182.75	293.36
2005-04-13T04:03:36	126.44	287.99
2005-04-13T04:04:06	115.23	282.34
2005-04-13T04:04:36	149.78	296.95
2005-04-13T04:05:06	94.50	301.76
2005-04-13T04:05:36	133.18	277.08
2005-04-13T04:06:06	190.16	267.05
2005-04-13T04:06:36	170.82	295.96
2005-04-13T04:07:06	169.33	275.63
2005-04-13T04:07:36	153.05	297.29
2005-04-13T04:08:06	138.40	292.48
2005-04-13T04:08:36	146.98	291.08
2005-04-13T04:09:06	97.83	291.42
2005-04-13T04:09:36	127.08	298.35
2005-04-13T04:10:06	187.13	275.49
2005-04-13T04:10:36	100.50	308.74
2005-04-13T04:11:06	181.79	272.62
2005-04-13T04:11:36	153.15	293.11
2005-04-13T04:12:06	166.58	280.97
2005-04-13T04:12:36	172.20	283.93
2005-04-13T04:13:06	148.73	288.42
2005-04-13T04:13:36	133.69	307.27
2005-04-13T04:14:06	123.01	278.76
2005-04-13T04:14:36	159.37	297.75
2005-04-13T04:15:06	109.14	295.25
2005-04-13T04:15:36	181.98	284.03
2005-04-13T04:16:06	164.88	299.11
2005-04-13T04:16:36	176.65	290.65
2005-04-13T04:17:06	174.33	287.00
2005-04-13T04:17:36	166.12	274.85
2005-04-13T04:18:06	141.54	284.83
2005-04-13T04:18:36	151.94	281.41
2005-04-13T04:19:06	157.87	282.12
2005-04-13T04:19:36	137.14	291.28
2005-04-13T04:20:06	118.77	289.44
2005-04-13T04:20:36	146.27	286.44
2005-04-13T04:21:06	163.13	290.63
2005-04-13T04:21:36	170.98	295.09
2005-04-13T04:22:06	140.35	272.07
2005-04-13T04:22:36	125.78	298.69
2005-04-13T04:23:06	145.13	280.86
2005-04-13T04:23:36	180.81	275.36
2005-04-13T04:24:06	181.72	287.08
2005-04-13T04:24:36	183.40	287.92
2005-04-13T04:25:06	106.61	279.90
2005-04-13T04:25:36	159.35	282.58
2005-04-13T04:26:06	171.13	284.44
2005-04-13T04:26:36	173.86	276.47
2005-04-13T04:27:06	125.08	281.50
2005-04-13T04:27:36	117.83	270.65
2005-04-13T04:28:06	123.23	285.47
2005-04-13T04:28:36	121.04	297.06
2005-04-13T04:29:06	172.22	280.60
2005-04-13T04:29:36	127.82	285.95
2005-04-13T04:30:06	163.70	287.24
