/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): Current measurements with ADCP 20030810_Flamanville. PANGAEA, https://doi.org/10.1594/PANGAEA.762375, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	LATITUDE: 49.522500 * LONGITUDE: -2.055100
	DATE/TIME START: 2003-08-10T15:05:15 * DATE/TIME END: 2003-08-11T09:22:45
	MINIMUM ELEVATION: -29.2 m * MAXIMUM ELEVATION: -29.2 m
Event(s):	20030810_Flamanville (6) * LATITUDE: 49.522500 * LONGITUDE: -2.055100 * DATE/TIME START: 2003-08-10T15:05:15 * DATE/TIME END: 2003-08-11T09:22:45 * ELEVATION: -29.2 m * LOCATION: Flamanville * CAMPAIGN: DISPRO_12 (Dsp12, Dispro12) (URI: https://doi.org/10.17600/3480140) * BASIS: Côtes de la Manche * METHOD/DEVICE: Acoustic Doppler Current Profiler (ADCP) * COMMENT: location: bottom
Comment:	Current measurements were acquired from several stations around the Cap de la Hague over periods of 14-25 hours, using a SONTEK ADP profiler with a frequency of 1 000 kHz placed on the seabed. Current profiles were collected every 15 s, with vertical resolution of 2 m. files contains average speeds from surface to bottom.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	Current velocity, vertical [cm/s] (Cur vel W) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
	Current direction [deg] (DIR) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	8782 data points
*/
Date/Time	Cur vel W [cm/s]	DIR [deg]
2003-08-10T17:27:15	107.08	4.88
2003-08-10T17:27:30	109.77	9.04
2003-08-10T17:27:45	100.33	8.07
2003-08-10T17:28:00	103.64	8.92
2003-08-10T17:28:15	98.65	7.88
2003-08-10T17:28:30	100.26	4.56
2003-08-10T17:28:45	108.48	9.72
2003-08-10T17:29:00	109.25	6.79
2003-08-10T17:29:15	100.68	3.80
2003-08-10T17:29:30	104.89	2.84
2003-08-10T17:29:45	107.73	6.25
2003-08-10T17:30:00	110.25	8.47
2003-08-10T17:30:15	103.28	6.53
2003-08-10T17:30:30	103.98	6.56
2003-08-10T17:30:45	108.51	8.51
2003-08-10T17:31:00	106.09	6.68
2003-08-10T17:31:15	105.63	5.74
2003-08-10T17:31:30	108.25	7.81
2003-08-10T17:31:45	103.38	6.52
2003-08-10T17:32:00	103.68	3.90
2003-08-10T17:32:15	102.08	7.65
2003-08-10T17:32:30	99.63	4.49
2003-08-10T17:32:45	104.32	5.85
2003-08-10T17:33:00	99.26	10.28
2003-08-10T17:33:15	100.10	359.69
2003-08-10T17:33:30	101.55	6.46
2003-08-10T17:33:45	105.15	11.16
2003-08-10T17:34:00	102.13	10.53
2003-08-10T17:34:15	100.24	5.07
2003-08-10T17:34:30	101.51	4.08
2003-08-10T17:34:45	102.39	1.80
2003-08-10T17:35:00	102.86	4.87
2003-08-10T17:35:15	103.97	9.26
2003-08-10T17:35:30	104.67	5.99
2003-08-10T17:35:45	106.36	4.08
2003-08-10T17:36:00	107.09	7.99
2003-08-10T17:36:15	107.37	7.65
2003-08-10T17:36:30	107.57	7.55
2003-08-10T17:36:45	103.24	8.27
2003-08-10T17:37:01	104.81	5.32
2003-08-10T17:37:15	107.55	2.95
2003-08-10T17:37:30	104.83	5.94
2003-08-10T17:37:45	104.44	6.04
2003-08-10T17:38:01	103.41	8.36
2003-08-10T17:38:15	103.40	10.72
2003-08-10T17:38:31	107.36	4.51
2003-08-10T17:38:45	104.33	3.32
2003-08-10T17:39:01	106.63	4.29
2003-08-10T17:39:15	106.81	6.90
2003-08-10T17:39:31	104.22	10.32
2003-08-10T17:39:45	107.69	3.64
2003-08-10T17:40:01	109.32	4.01
2003-08-10T17:40:15	103.99	6.08
2003-08-10T17:40:31	103.44	6.82
2003-08-10T17:40:45	101.70	8.80
2003-08-10T17:41:01	100.22	3.28
2003-08-10T17:41:15	100.75	7.13
2003-08-10T17:41:31	103.73	3.31
2003-08-10T17:41:45	100.53	3.75
2003-08-10T17:42:01	99.74	5.65
2003-08-10T17:42:15	109.97	6.34
2003-08-10T17:42:31	109.74	4.56
2003-08-10T17:42:45	109.26	6.75
2003-08-10T17:43:01	111.05	3.78
2003-08-10T17:43:15	107.26	2.99
2003-08-10T17:43:31	105.91	8.72
2003-08-10T17:43:45	110.33	6.37
2003-08-10T17:44:01	106.95	5.45
2003-08-10T17:44:15	109.69	4.03
2003-08-10T17:44:31	113.81	2.20
2003-08-10T17:44:45	105.56	2.31
2003-08-10T17:45:01	107.38	3.40
2003-08-10T17:45:15	107.52	5.60
2003-08-10T17:45:31	107.14	1.63
2003-08-10T17:45:45	108.01	6.37
2003-08-10T17:46:01	104.24	7.71
2003-08-10T17:46:15	103.97	3.16
2003-08-10T17:46:31	106.27	5.73
2003-08-10T17:46:45	103.76	359.90
2003-08-10T17:47:01	104.93	4.44
2003-08-10T17:47:15	101.71	10.22
2003-08-10T17:47:31	106.90	6.31
2003-08-10T17:47:45	99.20	8.76
2003-08-10T17:48:01	100.26	2.40
2003-08-10T17:48:15	101.43	2.38
2003-08-10T17:48:31	105.87	7.45
2003-08-10T17:48:45	106.82	2.40
2003-08-10T17:49:01	105.90	5.42
2003-08-10T17:49:15	108.67	8.18
2003-08-10T17:49:31	107.51	4.75
2003-08-10T17:49:45	106.19	9.51
2003-08-10T17:50:01	113.71	4.39
2003-08-10T17:50:15	114.98	6.45
2003-08-10T17:50:31	109.43	5.79
2003-08-10T17:50:45	111.21	3.78
2003-08-10T17:51:01	111.07	8.74
2003-08-10T17:51:15	104.99	4.36
2003-08-10T17:51:30	107.40	6.28
2003-08-10T17:51:45	108.88	6.55
2003-08-10T17:52:01	106.16	5.45
2003-08-10T17:52:15	107.06	7.55
2003-08-10T17:52:31	103.30	8.06
2003-08-10T17:52:45	102.94	2.73
2003-08-10T17:53:00	101.97	1.92
2003-08-10T17:53:15	105.68	2.08
2003-08-10T17:53:31	106.31	2.00
2003-08-10T17:53:45	102.98	1.56
2003-08-10T17:54:01	103.52	1.51
2003-08-10T17:54:15	101.09	5.58
2003-08-10T17:54:31	102.74	6.55
2003-08-10T17:54:45	94.23	1.35
2003-08-10T17:55:01	100.34	357.20
2003-08-10T17:55:15	100.83	1.65
2003-08-10T17:55:30	105.45	1.91
2003-08-10T17:55:45	104.30	359.74
2003-08-10T17:56:01	103.36	0.93
2003-08-10T17:56:15	102.88	3.78
2003-08-10T17:56:30	103.71	1.33
2003-08-10T17:56:45	102.50	4.72
2003-08-10T17:57:00	102.21	1.02
2003-08-10T17:57:15	101.98	6.59
2003-08-10T17:57:30	100.38	6.24
2003-08-10T17:57:45	102.02	5.27
2003-08-10T17:58:00	103.88	9.10
2003-08-10T17:58:15	102.46	7.31
2003-08-10T17:58:30	98.81	356.56
2003-08-10T17:58:45	106.64	1.90
2003-08-10T17:59:00	109.41	2.38
2003-08-10T17:59:15	103.88	3.28
2003-08-10T17:59:30	106.61	3.28
2003-08-10T17:59:45	106.67	1.77
2003-08-10T18:00:00	103.81	0.59
2003-08-10T18:00:15	107.01	3.08
2003-08-10T18:00:30	105.03	3.15
2003-08-10T18:00:45	104.50	6.72
2003-08-10T18:01:00	103.15	6.21
2003-08-10T18:01:15	104.33	4.47
2003-08-10T18:01:30	107.38	2.16
2003-08-10T18:01:45	105.10	358.67
2003-08-10T18:02:00	112.51	359.94
2003-08-10T18:02:15	106.10	358.89
2003-08-10T18:02:30	106.24	358.41
2003-08-10T18:02:45	106.25	3.13
2003-08-10T18:03:00	112.54	0.88
2003-08-10T18:03:15	102.91	2.44
2003-08-10T18:03:30	100.62	359.46
2003-08-10T18:03:45	104.11	1.12
2003-08-10T18:04:00	107.08	1.05
2003-08-10T18:04:15	105.51	5.24
2003-08-10T18:04:30	105.55	2.81
2003-08-10T18:04:45	106.13	1.81
2003-08-10T18:05:00	109.69	359.66
2003-08-10T18:05:15	109.19	3.32
2003-08-10T18:05:30	113.59	4.77
2003-08-10T18:05:45	111.63	6.58
2003-08-10T18:06:00	107.25	6.45
2003-08-10T18:06:15	111.83	8.63
2003-08-10T18:06:30	109.54	4.57
2003-08-10T18:06:45	107.61	3.64
2003-08-10T18:07:00	102.81	356.27
2003-08-10T18:07:15	111.73	357.29
2003-08-10T18:07:30	112.06	0.53
2003-08-10T18:07:45	111.46	3.43
2003-08-10T18:08:00	107.99	2.77
2003-08-10T18:08:15	112.08	1.06
2003-08-10T18:08:30	105.80	1.59
2003-08-10T18:08:45	109.28	3.16
2003-08-10T18:09:00	106.16	359.40
2003-08-10T18:09:15	107.00	0.18
2003-08-10T18:09:30	107.31	2.97
2003-08-10T18:09:45	104.77	1.24
2003-08-10T18:10:00	106.92	1.42
2003-08-10T18:10:15	106.80	359.38
2003-08-10T18:10:30	106.98	357.86
2003-08-10T18:10:45	104.41	357.22
2003-08-10T18:11:00	104.27	357.97
2003-08-10T18:11:15	105.11	3.01
2003-08-10T18:11:30	109.53	0.51
2003-08-10T18:11:45	106.35	358.43
2003-08-10T18:12:00	107.64	0.58
2003-08-10T18:12:15	103.82	1.43
2003-08-10T18:12:30	107.48	358.15
2003-08-10T18:12:45	104.98	358.96
2003-08-10T18:13:00	103.63	2.49
2003-08-10T18:13:15	103.70	2.70
2003-08-10T18:13:30	109.06	0.25
2003-08-10T18:13:45	109.90	1.17
2003-08-10T18:14:00	107.38	1.28
2003-08-10T18:14:15	108.87	2.25
2003-08-10T18:14:30	101.26	2.01
2003-08-10T18:14:45	98.89	358.37
2003-08-10T18:15:00	99.01	1.20
2003-08-10T18:15:15	95.76	356.37
2003-08-10T18:15:30	103.82	356.10
2003-08-10T18:15:45	102.83	357.22
2003-08-10T18:16:00	110.88	357.95
2003-08-10T18:16:15	104.36	357.77
2003-08-10T18:16:30	110.09	1.17
2003-08-10T18:16:45	106.87	2.55
2003-08-10T18:17:00	107.98	0.55
2003-08-10T18:17:15	100.24	2.40
2003-08-10T18:17:30	106.42	3.60
2003-08-10T18:17:45	100.85	4.31
2003-08-10T18:18:00	105.24	2.73
2003-08-10T18:18:15	103.23	2.92
2003-08-10T18:18:30	104.83	4.06
2003-08-10T18:18:45	108.46	3.20
2003-08-10T18:19:00	102.81	1.26
2003-08-10T18:19:15	105.48	0.14
2003-08-10T18:19:30	105.95	0.50
2003-08-10T18:19:45	108.97	0.21
2003-08-10T18:20:00	110.21	1.63
2003-08-10T18:20:15	105.90	2.33
2003-08-10T18:20:30	107.03	1.56
2003-08-10T18:20:45	105.83	1.00
2003-08-10T18:21:00	99.35	359.90
2003-08-10T18:21:15	108.70	358.72
2003-08-10T18:21:30	108.83	1.44
2003-08-10T18:21:45	106.78	357.08
2003-08-10T18:22:00	107.20	2.39
2003-08-10T18:22:15	110.03	359.27
2003-08-10T18:22:30	105.41	0.31
2003-08-10T18:22:45	102.69	2.83
2003-08-10T18:23:00	101.13	2.08
2003-08-10T18:23:15	102.75	356.83
2003-08-10T18:23:30	106.17	355.23
2003-08-10T18:23:45	106.41	358.34
2003-08-10T18:24:00	106.89	0.35
2003-08-10T18:24:15	105.94	1.59
2003-08-10T18:24:30	105.31	3.42
2003-08-10T18:24:45	105.85	1.36
2003-08-10T18:25:00	105.53	1.93
2003-08-10T18:25:15	106.29	0.85
2003-08-10T18:25:30	106.28	358.61
2003-08-10T18:25:45	99.69	356.20
2003-08-10T18:26:00	102.54	359.26
2003-08-10T18:26:15	100.58	357.45
2003-08-10T18:26:30	103.00	359.80
2003-08-10T18:26:45	100.11	359.05
2003-08-10T18:27:00	105.05	357.65
2003-08-10T18:27:15	104.90	1.08
2003-08-10T18:27:30	104.87	0.69
2003-08-10T18:27:45	110.80	0.26
2003-08-10T18:28:00	105.76	353.85
2003-08-10T18:28:15	99.71	359.61
2003-08-10T18:28:30	95.99	357.86
2003-08-10T18:28:45	103.70	1.51
2003-08-10T18:29:00	99.04	1.19
2003-08-10T18:29:15	97.19	0.32
2003-08-10T18:29:30	95.14	3.97
2003-08-10T18:29:45	95.24	358.90
2003-08-10T18:30:00	96.41	359.23
2003-08-10T18:30:15	99.21	359.51
2003-08-10T18:30:30	99.86	359.09
2003-08-10T18:30:45	99.95	357.52
2003-08-10T18:31:00	95.90	356.95
2003-08-10T18:31:15	96.72	357.07
2003-08-10T18:31:30	98.50	357.31
2003-08-10T18:31:45	95.19	359.55
2003-08-10T18:32:00	98.57	358.34
2003-08-10T18:32:15	100.22	356.45
2003-08-10T18:32:30	89.40	357.42
2003-08-10T18:32:45	93.96	1.15
2003-08-10T18:33:00	101.52	1.67
2003-08-10T18:33:15	102.01	357.85
2003-08-10T18:33:30	96.41	358.76
2003-08-10T18:33:45	93.37	0.63
2003-08-10T18:34:00	89.00	357.59
2003-08-10T18:34:15	94.72	0.07
2003-08-10T18:34:30	92.61	357.81
2003-08-10T18:34:45	101.70	357.34
2003-08-10T18:35:00	107.46	359.07
2003-08-10T18:35:15	106.99	2.80
2003-08-10T18:35:30	105.48	0.44
2003-08-10T18:35:45	103.98	357.34
2003-08-10T18:36:00	104.34	352.17
2003-08-10T18:36:15	106.50	354.26
2003-08-10T18:36:30	110.09	356.81
2003-08-10T18:36:45	104.86	356.72
2003-08-10T18:37:00	108.86	0.61
2003-08-10T18:37:15	97.72	1.05
2003-08-10T18:37:30	102.14	0.49
2003-08-10T18:37:45	104.20	2.77
2003-08-10T18:38:00	103.62	3.71
2003-08-10T18:38:15	99.11	0.86
2003-08-10T18:38:30	99.22	358.17
2003-08-10T18:38:45	98.58	0.19
2003-08-10T18:39:00	98.96	1.23
2003-08-10T18:39:15	103.82	354.82
2003-08-10T18:39:30	94.51	354.85
2003-08-10T18:39:45	98.45	357.65
2003-08-10T18:40:00	101.28	1.85
2003-08-10T18:40:15	96.13	0.45
2003-08-10T18:40:30	88.08	359.91
2003-08-10T18:40:45	94.38	0.46
2003-08-10T18:41:00	90.75	359.47
2003-08-10T18:41:15	93.38	0.74
2003-08-10T18:41:30	100.19	358.24
2003-08-10T18:41:45	101.37	356.24
2003-08-10T18:42:00	98.56	1.30
2003-08-10T18:42:15	96.26	5.44
2003-08-10T18:42:30	101.27	3.14
2003-08-10T18:42:45	101.17	358.57
2003-08-10T18:43:00	103.40	358.29
2003-08-10T18:43:15	99.71	357.55
2003-08-10T18:43:30	99.35	355.74
2003-08-10T18:43:45	98.42	353.36
2003-08-10T18:44:00	99.82	353.84
2003-08-10T18:44:15	106.53	352.69
2003-08-10T18:44:30	105.92	354.77
2003-08-10T18:44:45	106.12	355.89
2003-08-10T18:45:00	103.83	358.38
2003-08-10T18:45:15	105.47	358.99
2003-08-10T18:45:30	104.59	356.99
2003-08-10T18:45:45	110.18	357.82
2003-08-10T18:46:00	104.26	357.15
2003-08-10T18:46:15	106.53	352.42
2003-08-10T18:46:30	105.42	355.98
2003-08-10T18:46:45	103.31	358.93
2003-08-10T18:47:00	98.78	359.88
2003-08-10T18:47:15	100.59	357.99
2003-08-10T18:47:30	98.97	354.81
2003-08-10T18:47:45	99.15	356.52
2003-08-10T18:48:00	95.21	358.23
2003-08-10T18:48:15	92.95	356.32
2003-08-10T18:48:30	94.20	357.57
2003-08-10T18:48:46	97.74	0.07
2003-08-10T18:49:00	88.41	358.45
2003-08-10T18:49:15	99.77	356.76
2003-08-10T18:49:30	99.21	359.95
2003-08-10T18:49:46	103.87	356.58
2003-08-10T18:50:00	99.58	0.41
2003-08-10T18:50:16	90.63	356.33
2003-08-10T18:50:30	95.73	357.47
2003-08-10T18:50:46	93.12	4.21
2003-08-10T18:51:00	84.99	358.07
2003-08-10T18:51:16	97.61	351.88
2003-08-10T18:51:30	100.99	359.28
2003-08-10T18:51:46	101.75	354.87
2003-08-10T18:52:00	97.91	359.41
2003-08-10T18:52:16	102.35	358.63
2003-08-10T18:52:30	100.99	1.18
2003-08-10T18:52:46	93.21	0.29
2003-08-10T18:53:00	92.33	0.33
2003-08-10T18:53:16	91.49	358.57
2003-08-10T18:53:30	92.59	355.09
2003-08-10T18:53:46	92.53	357.75
2003-08-10T18:54:00	93.33	358.85
2003-08-10T18:54:16	86.60	1.35
2003-08-10T18:54:30	89.23	355.59
2003-08-10T18:54:46	90.03	352.69
2003-08-10T18:55:00	91.95	0.05
2003-08-10T18:55:16	92.61	351.74
2003-08-10T18:55:30	97.32	352.26
2003-08-10T18:55:46	96.01	353.64
2003-08-10T18:56:00	99.20	353.03
2003-08-10T18:56:16	92.92	353.96
2003-08-10T18:56:30	95.28	356.97
2003-08-10T18:56:46	100.63	351.95
2003-08-10T18:57:00	100.31	355.36
2003-08-10T18:57:16	101.32	356.64
2003-08-10T18:57:30	99.79	357.00
2003-08-10T18:57:46	97.51	354.58
2003-08-10T18:58:00	98.73	355.12
2003-08-10T18:58:16	101.03	354.43
2003-08-10T18:58:30	96.53	355.89
2003-08-10T18:58:46	95.77	356.19
2003-08-10T18:59:00	95.61	353.45
2003-08-10T18:59:16	94.06	355.19
2003-08-10T18:59:30	95.90	353.67
2003-08-10T18:59:46	97.40	356.05
2003-08-10T19:00:00	89.62	352.22
2003-08-10T19:00:16	89.42	357.93
2003-08-10T19:00:30	93.19	354.45
2003-08-10T19:00:46	95.16	351.64
2003-08-10T19:01:00	93.31	353.79
2003-08-10T19:01:16	86.13	355.28
2003-08-10T19:01:30	97.98	352.21
2003-08-10T19:01:46	91.32	355.79
2003-08-10T19:02:00	93.66	351.82
2003-08-10T19:02:16	100.77	351.97
2003-08-10T19:02:30	98.87	358.44
2003-08-10T19:02:46	94.80	356.50
2003-08-10T19:03:00	99.34	356.51
2003-08-10T19:03:15	96.40	354.55
2003-08-10T19:03:30	95.98	357.15
2003-08-10T19:03:45	96.82	359.07
2003-08-10T19:04:00	96.39	0.75
2003-08-10T19:04:15	94.53	354.77
2003-08-10T19:04:30	102.22	352.86
2003-08-10T19:04:45	99.72	352.68
2003-08-10T19:05:00	96.87	354.04
2003-08-10T19:05:15	96.12	352.86
2003-08-10T19:05:30	93.51	356.97
2003-08-10T19:05:46	101.05	356.70
2003-08-10T19:06:00	95.31	354.23
2003-08-10T19:06:15	100.65	353.72
2003-08-10T19:06:30	93.81	355.29
2003-08-10T19:06:45	92.06	355.58
2003-08-10T19:07:00	91.11	352.48
2003-08-10T19:07:15	97.94	354.64
2003-08-10T19:07:30	93.05	352.81
2003-08-10T19:07:45	96.35	354.52
2003-08-10T19:08:00	88.27	359.01
2003-08-10T19:08:15	93.80	356.18
2003-08-10T19:08:30	90.99	354.26
2003-08-10T19:08:45	92.03	353.90
2003-08-10T19:09:00	95.35	352.89
2003-08-10T19:09:15	95.17	352.59
2003-08-10T19:09:30	93.72	354.39
2003-08-10T19:09:45	92.92	354.09
2003-08-10T19:10:00	93.56	354.75
2003-08-10T19:10:15	92.78	355.37
2003-08-10T19:10:30	92.67	356.77
2003-08-10T19:10:45	101.74	357.14
2003-08-10T19:11:00	98.77	355.39
2003-08-10T19:11:15	99.66	352.22
2003-08-10T19:11:30	90.86	353.67
2003-08-10T19:11:45	89.43	356.86
2003-08-10T19:12:00	94.73	356.43
2003-08-10T19:12:15	97.01	355.83
2003-08-10T19:12:30	94.60	357.57
2003-08-10T19:12:45	88.70	353.88
2003-08-10T19:13:00	98.12	352.50
2003-08-10T19:13:15	98.81	350.21
2003-08-10T19:13:30	92.73	350.86
2003-08-10T19:13:45	96.43	351.61
2003-08-10T19:14:00	92.69	353.41
2003-08-10T19:14:15	95.23	355.51
2003-08-10T19:14:30	96.83	353.49
2003-08-10T19:14:45	100.88	350.21
2003-08-10T19:15:00	98.58	351.48
2003-08-10T19:15:15	95.28	357.71
2003-08-10T19:15:30	93.35	356.42
2003-08-10T19:15:45	87.91	357.56
2003-08-10T19:16:00	85.59	354.99
2003-08-10T19:16:15	91.47	351.67
2003-08-10T19:16:30	88.35	354.75
2003-08-10T19:16:45	87.71	354.31
2003-08-10T19:17:00	91.84	352.25
2003-08-10T19:17:15	86.18	353.97
2003-08-10T19:17:30	90.52	353.09
2003-08-10T19:17:45	94.24	354.52
2003-08-10T19:18:00	91.46	356.25
2003-08-10T19:18:15	86.71	356.09
2003-08-10T19:18:30	91.72	352.39
2003-08-10T19:18:45	98.17	351.01
2003-08-10T19:19:00	93.39	352.86
2003-08-10T19:19:15	89.55	354.42
2003-08-10T19:19:30	88.18	354.11
2003-08-10T19:19:45	89.35	354.64
2003-08-10T19:20:00	88.15	354.85
2003-08-10T19:20:15	89.97	350.85
2003-08-10T19:20:30	93.63	351.40
2003-08-10T19:20:45	96.53	356.47
2003-08-10T19:21:00	89.76	355.18
2003-08-10T19:21:15	90.13	352.54
2003-08-10T19:21:30	90.88	354.33
2003-08-10T19:21:45	89.62	351.76
2003-08-10T19:22:00	88.46	353.89
2003-08-10T19:22:15	87.24	350.42
2003-08-10T19:22:30	91.56	349.48
2003-08-10T19:22:45	88.75	347.47
2003-08-10T19:23:00	88.52	353.61
2003-08-10T19:23:15	85.40	353.31
2003-08-10T19:23:30	82.28	353.72
2003-08-10T19:23:45	84.53	350.93
2003-08-10T19:24:00	76.92	352.32
2003-08-10T19:24:15	78.51	352.52
2003-08-10T19:24:30	83.09	350.97
2003-08-10T19:24:45	85.21	349.39
2003-08-10T19:25:00	85.77	352.01
2003-08-10T19:25:15	85.01	348.60
2003-08-10T19:25:30	85.32	353.21
2003-08-10T19:25:45	91.24	353.09
2003-08-10T19:26:00	89.43	351.22
2003-08-10T19:26:15	82.71	355.84
2003-08-10T19:26:30	84.18	352.39
2003-08-10T19:26:45	84.63	352.30
2003-08-10T19:27:00	86.43	354.38
2003-08-10T19:27:15	85.24	351.83
2003-08-10T19:27:30	89.31	351.09
2003-08-10T19:27:45	84.15	354.10
2003-08-10T19:28:00	85.17	353.67
2003-08-10T19:28:15	81.36	353.41
2003-08-10T19:28:30	87.13	350.71
2003-08-10T19:28:45	82.47	351.59
2003-08-10T19:29:00	75.73	351.14
2003-08-10T19:29:15	80.94	349.12
2003-08-10T19:29:30	80.92	350.29
2003-08-10T19:29:45	78.39	350.79
2003-08-10T19:30:00	84.40	352.64
2003-08-10T19:30:15	82.85	349.82
2003-08-10T19:30:30	81.28	352.46
2003-08-10T19:30:45	79.52	353.31
2003-08-10T19:31:00	77.70	354.94
2003-08-10T19:31:15	76.01	353.08
2003-08-10T19:31:30	76.77	351.91
2003-08-10T19:31:45	73.68	353.93
2003-08-10T19:32:00	77.55	350.58
2003-08-10T19:32:15	77.93	350.72
2003-08-10T19:32:30	78.96	353.89
2003-08-10T19:32:45	82.97	352.78
2003-08-10T19:33:00	82.21	353.18
2003-08-10T19:33:15	82.68	347.60
2003-08-10T19:33:30	80.69	349.42
2003-08-10T19:33:45	76.32	351.82
2003-08-10T19:34:00	78.69	351.55
2003-08-10T19:34:15	74.53	349.13
2003-08-10T19:34:30	77.26	355.41
2003-08-10T19:34:45	80.35	357.04
2003-08-10T19:35:00	70.15	354.58
2003-08-10T19:35:15	80.94	355.46
2003-08-10T19:35:30	80.23	354.86
2003-08-10T19:35:45	77.32	352.49
2003-08-10T19:36:00	72.65	354.30
2003-08-10T19:36:15	75.97	351.64
2003-08-10T19:36:30	81.49	352.98
2003-08-10T19:36:45	84.80	350.84
2003-08-10T19:37:00	85.37	349.93
2003-08-10T19:37:15	81.82	352.44
2003-08-10T19:37:30	84.11	352.54
2003-08-10T19:37:45	80.10	351.89
2003-08-10T19:38:00	76.32	352.45
2003-08-10T19:38:15	80.83	347.24
2003-08-10T19:38:30	82.66	351.47
2003-08-10T19:38:45	87.35	352.28
2003-08-10T19:39:00	83.63	351.12
2003-08-10T19:39:15	84.20	350.67
2003-08-10T19:39:30	80.97	351.20
2003-08-10T19:39:45	80.59	350.00
2003-08-10T19:40:00	75.45	350.30
2003-08-10T19:40:15	71.77	355.95
2003-08-10T19:40:30	75.06	352.61
2003-08-10T19:40:45	78.97	349.80
2003-08-10T19:41:00	79.72	349.25
2003-08-10T19:41:15	82.11	349.17
2003-08-10T19:41:30	80.87	350.48
2003-08-10T19:41:45	83.82	349.33
2003-08-10T19:42:00	77.48	348.67
2003-08-10T19:42:15	76.73	353.08
2003-08-10T19:42:30	79.90	350.90
2003-08-10T19:42:45	75.20	351.97
2003-08-10T19:43:00	77.32	350.59
2003-08-10T19:43:15	77.67	353.75
2003-08-10T19:43:30	81.72	349.56
2003-08-10T19:43:45	76.48	345.58
2003-08-10T19:44:00	72.54	348.49
2003-08-10T19:44:15	75.08	351.05
2003-08-10T19:44:30	79.21	346.95
2003-08-10T19:44:45	71.65	349.40
2003-08-10T19:45:00	68.24	349.96
2003-08-10T19:45:15	73.14	349.56
2003-08-10T19:45:30	71.24	348.30
2003-08-10T19:45:45	75.06	351.87
2003-08-10T19:46:00	73.42	355.48
2003-08-10T19:46:15	71.18	349.54
2003-08-10T19:46:30	77.68	345.28
2003-08-10T19:46:45	70.95	341.61
2003-08-10T19:47:00	76.37	343.89
2003-08-10T19:47:15	77.28	344.79
2003-08-10T19:47:30	75.88	344.53
2003-08-10T19:47:45	77.73	347.87
2003-08-10T19:48:00	74.92	347.20
2003-08-10T19:48:15	76.19	351.41
2003-08-10T19:48:30	77.39	350.24
2003-08-10T19:48:45	76.05	344.17
2003-08-10T19:49:00	73.68	345.36
2003-08-10T19:49:15	67.29	349.49
2003-08-10T19:49:30	72.23	344.75
2003-08-10T19:49:45	68.56	347.25
2003-08-10T19:50:00	67.42	353.07
2003-08-10T19:50:15	66.81	353.45
2003-08-10T19:50:30	69.41	354.38
2003-08-10T19:50:45	70.65	350.08
2003-08-10T19:51:00	79.47	348.98
2003-08-10T19:51:15	69.99	348.72
2003-08-10T19:51:30	70.96	347.38
2003-08-10T19:51:45	72.56	349.93
2003-08-10T19:52:00	71.85	350.61
2003-08-10T19:52:15	73.13	348.79
2003-08-10T19:52:30	70.26	347.82
2003-08-10T19:52:45	72.33	344.61
2003-08-10T19:53:00	72.49	344.22
2003-08-10T19:53:15	74.92	344.47
2003-08-10T19:53:30	70.21	346.63
2003-08-10T19:53:45	69.07	348.20
2003-08-10T19:54:00	66.27	350.32
2003-08-10T19:54:15	68.78	351.57
2003-08-10T19:54:30	70.87	347.61
2003-08-10T19:54:45	67.02	343.89
2003-08-10T19:55:00	75.35	343.94
2003-08-10T19:55:15	72.51	348.58
2003-08-10T19:55:30	70.19	348.58
2003-08-10T19:55:45	72.50	348.36
2003-08-10T19:56:00	69.82	350.78
2003-08-10T19:56:15	70.61	349.53
2003-08-10T19:56:30	69.47	347.61
2003-08-10T19:56:45	69.12	349.86
2003-08-10T19:57:00	69.87	350.42
2003-08-10T19:57:15	71.08	348.70
2003-08-10T19:57:30	68.67	346.83
2003-08-10T19:57:45	72.09	346.20
2003-08-10T19:58:00	75.37	349.34
2003-08-10T19:58:15	71.67	346.57
2003-08-10T19:58:30	74.80	346.22
2003-08-10T19:58:45	71.43	345.74
2003-08-10T19:59:01	72.57	350.12
2003-08-10T19:59:15	69.61	346.65
2003-08-10T19:59:30	69.87	346.90
2003-08-10T19:59:45	69.56	344.01
2003-08-10T20:00:01	68.22	344.00
2003-08-10T20:00:15	69.01	346.49
2003-08-10T20:00:31	62.56	349.87
2003-08-10T20:00:45	67.59	344.63
2003-08-10T20:01:00	68.01	341.75
2003-08-10T20:01:15	72.35	344.76
