detection,lab_id,latitude,longitude,nuclide_id,salinity,sampdepth,samplabcode,station,temperatur,begperiod,uncertaint,unit_id,activity,samptype_id
=,345,78.809166,-3.0763333,28,29.5715,5.7,32,183,-0.5028,2024-08-15,8.917471e+07,12,3.4899517e+09,1
=,345,78.81617,-4.0191665,28,34.8745,396.0,33,186,1.0167,2024-08-16,4.962617e+07,12,1.9255195e+09,1
=,345,78.81617,-4.0191665,28,34.8165,248.0,34,186,1.1574,2024-08-16,5.163041e+07,12,1.996081e+09,1
=,345,78.81617,-4.0191665,28,34.6685,198.6,35,186,0.3542,2024-08-16,6.257341e+07,12,2.4286656e+09,1
=,345,78.81617,-4.0191665,28,34.4305,148.8,36,186,-0.0255,2024-08-16,1.0450147e+08,12,4.0992855e+09,1
=,345,78.81617,-4.0191665,28,34.0065,99.7,37,186,-1.7169,2024-08-16,1.19278696e+08,12,4.6847995e+09,1
=,345,78.81617,-4.0191665,28,32.9915,50.2,38,186,-1.5808,2024-08-16,1.419411e+08,12,5.5646766e+09,1
=,345,78.81617,-4.0191665,28,31.4485,25.1,39,186,-1.2214,2024-08-16,1.464952e+08,12,5.763149e+09,1
=,345,78.81617,-4.0191665,28,29.6485,5.5,40,186,-0.0132,2024-08-16,6.834252e+07,12,2.6687314e+09,1
=,345,78.834335,-5.005833,28,34.8395,395.6,41,187,0.7859,2024-08-16,4.449874e+07,12,1.7240699e+09,1
=,345,78.834335,-5.005833,28,34.7325,248.1,42,187,0.6009,2024-08-16,5.8662732e+07,12,2.284249e+09,1
=,345,78.834335,-5.005833,28,34.6135,198.2,43,187,0.6067,2024-08-16,7.808267e+07,12,3.0521674e+09,1
=,345,78.834335,-5.005833,28,34.1835,148.6,44,187,-1.3013,2024-08-16,1.10601096e+08,12,4.332081e+09,1
=,345,78.834335,-5.005833,28,33.5295,99.4,45,187,-1.4519,2024-08-16,1.5233509e+08,12,5.984859e+09,1
=,345,78.834335,-5.005833,28,32.3045,49.8,46,187,-1.4383,2024-08-16,1.0762919e+08,12,4.2179507e+09,1
=,345,78.834335,-5.005833,28,31.3765,25.5,47,187,-1.4334,2024-08-16,9.439916e+07,12,3.7018317e+09,1
=,345,78.834335,-5.005833,28,29.4095,5.3,48,187,0.1177,2024-08-16,6.886933e+07,12,2.6797827e+09,1
=,345,78.833,-6.000167,28,34.8495,330.2,49,189,1.0751,2024-08-16,4.8271932e+07,12,1.8626779e+09,1
=,345,78.833,-6.000167,28,34.8765,247.8,50,189,1.9741,2024-08-16,5.666046e+07,12,2.1786785e+09,1
=,345,78.833,-6.000167,28,34.701,198.3,51,189,0.8765,2024-08-16,6.762263e+07,12,2.5997916e+09,1
=,345,78.833,-6.000167,28,34.376,148.8,52,189,-0.3184,2024-08-16,9.61286e+07,12,3.726634e+09,1
=,345,78.833,-6.000167,28,33.84,99.4,53,189,-1.2728,2024-08-16,1.3074055e+08,12,5.0971873e+09,1
=,345,78.833,-6.000167,28,32.4295,49.8,54,189,-1.5178,2024-08-16,1.2771009e+08,12,4.975476e+09,1
=,345,78.833,-6.000167,28,31.3485,24.9,55,189,-1.235,2024-08-16,1.1486012e+08,12,4.4669793e+09,1
=,345,78.833,-6.000167,28,28.8135,4.7,56,189,-0.0017,2024-08-16,7.245338e+07,12,2.806999e+09,1
=,345,78.83217,-7.000167,28,34.8315,231.1,57,191,0.9875,2024-08-17,5.3043388e+07,12,2.0302305e+09,1
=,345,78.83217,-7.000167,28,34.8015,197.7,58,191,0.9466,2024-08-17,5.5819696e+07,12,2.1390839e+09,1
=,345,78.83217,-7.000167,28,34.4365,148.6,59,191,-0.1479,2024-08-17,8.457559e+07,12,3.2833426e+09,1
=,345,78.83217,-7.000167,28,33.9415,99.2,60,191,-1.1719,2024-08-17,1.1823734e+08,12,4.595334e+09,1
=,345,78.83217,-7.000167,28,32.7015,49.4,61,191,-1.4929,2024-08-17,1.2220342e+08,12,4.7559583e+09,1
=,345,78.83217,-7.000167,28,31.4275,24.9,62,191,-1.2602,2024-08-17,1.10938504e+08,12,4.267962e+09,1
=,345,78.83217,-7.000167,28,28.9625,5.1,63,191,-0.3061,2024-08-17,7.177554e+07,12,2.7770363e+09,1
=,345,78.83667,-8.084167,28,34.3565,149.0,64,192,-0.2566,2024-08-17,8.719064e+07,12,3.3781827e+09,1
=,345,78.83667,-8.084167,28,33.9615,99.2,65,192,-1.2969,2024-08-17,1.1570574e+08,12,4.494704e+09,1
=,345,78.83667,-8.084167,28,32.6425,49.8,66,192,-1.519,2024-08-17,1.1488255e+08,12,4.412058e+09,1
=,345,78.83667,-8.084167,28,31.1685,25.0,67,192,-1.0553,2024-08-17,9.714908e+07,12,3.7742584e+09,1
=,345,78.83667,-8.084167,28,28.7045,4.9,68,192,-0.3721,2024-08-17,7.104207e+07,12,2.7470546e+09,1
=,345,78.834,-9.0005,28,34.5655,198.2,69,195,0.2743,2024-08-17,7.446484e+07,12,2.8708897e+09,1
=,345,78.834,-9.0005,28,34.386,148.7,70,195,-0.106,2024-08-17,8.5872184e+07,12,3.3286467e+09,1
=,345,78.834,-9.0005,28,33.6345,99.2,71,195,-0.8116,2024-08-17,1.05519016e+08,12,4.093407e+09,1
=,345,78.834,-9.0005,28,31.7325,49.8,72,195,-1.5555,2024-08-17,1.08176824e+08,12,4.208603e+09,1
=,345,78.834,-9.0005,28,31.2045,25.0,73,195,-1.3229,2024-08-17,9.491111e+07,12,3.681468e+09,1
=,345,78.834,-9.0005,28,30.2765,4.3,74,195,-0.4532,2024-08-17,8.4293224e+07,12,3.2674688e+09,1
=,345,78.832,-10.003166,28,34.6945,247.7,75,197,0.6889,2024-08-18,6.6477424e+07,12,2.5593336e+09,1
=,345,78.832,-10.003166,28,34.535,197.8,76,197,0.2123,2024-08-18,7.731547e+07,12,2.984926e+09,1
=,345,78.832,-10.003166,28,34.2765,148.5,77,197,-0.4217,2024-08-18,9.379278e+07,12,3.6268595e+09,1
=,345,78.832,-10.003166,28,33.4455,99.2,78,197,-1.0418,2024-08-18,1.12136824e+08,12,4.3409357e+09,1
=,345,78.832,-10.003166,28,31.7185,49.6,79,197,-1.5254,2024-08-18,1.227705e+08,12,4.7803453e+09,1
=,345,78.832,-10.003166,28,31.1865,24.9,80,197,-1.3398,2024-08-18,1.0500687e+08,12,4.085399e+09,1
=,345,78.832,-10.003166,28,30.161,6.0,81,197,-0.4222,2024-08-18,8.551564e+07,12,3.313023e+09,1
=,345,78.8325,-10.998,28,34.7005,312.3,82,200,0.6644,2024-08-18,6.6317484e+07,12,2.5523343e+09,1
=,345,78.8325,-10.998,28,34.6525,247.6,83,200,0.4751,2024-08-18,6.91688e+07,12,2.664569e+09,1
=,345,78.8325,-10.998,28,34.5005,198.0,84,200,0.1109,2024-08-18,8.191708e+07,12,3.1710881e+09,1
=,345,78.8325,-10.998,28,34.181,149.1,85,200,-0.3006,2024-08-18,8.844885e+07,12,3.4242483e+09,1
=,345,78.8325,-10.998,28,33.169,99.2,86,200,-1.4486,2024-08-18,1.3532563e+08,12,5.272119e+09,1
=,345,78.8325,-10.998,28,31.638,50.0,87,200,-1.5435,2024-08-18,1.0406377e+08,12,4.0294707e+09,1
=,345,78.8325,-10.998,28,30.925,25.3,88,200,-1.1361,2024-08-18,9.299225e+07,12,3.608101e+09,1
=,345,78.8325,-10.998,28,29.621,6.4,89,200,-0.3856,2024-08-18,7.766335e+07,12,2.9899566e+09,1
=,345,78.833,-12.0005,28,34.233,190.4,90,202,-0.0986,2024-08-18,8.748292e+07,12,3.3848061e+09,1
=,345,78.833,-12.0005,28,33.958,148.9,91,202,-0.4105,2024-08-18,9.486328e+07,12,3.673172e+09,1
=,345,78.833,-12.0005,28,32.367,99.3,92,202,-1.5204,2024-08-18,1.12855944e+08,12,4.376393e+09,1
=,345,78.833,-12.0005,28,31.45,50.0,93,202,-1.6678,2024-08-18,9.893718e+07,12,3.8518666e+09,1
=,345,78.833,-12.0005,28,31.312,25.2,94,202,-1.5023,2024-08-18,9.694608e+07,12,3.7516004e+09,1
=,345,78.833,-12.0005,28,29.907,4.9,95,202,-0.3874,2024-08-18,8.190475e+07,12,3.1650726e+09,1
=,345,78.833336,0.9993333,28,34.907,396.6,96,230,1.2211,2024-08-24,5.4762576e+07,12,2.0965549e+09,1
=,345,78.833336,0.9993333,28,34.9565,247.7,97,230,2.2892,2024-08-24,5.305201e+07,12,2.0204808e+09,1
=,345,78.833336,0.9993333,28,34.982,198.6,98,230,2.717,2024-08-24,5.3111404e+07,12,2.0226757e+09,1
=,345,78.833336,0.9993333,28,34.934,149.3,99,230,2.5316,2024-08-24,5.796473e+07,12,2.2332265e+09,1
=,345,78.833336,0.9993333,28,34.918,100.1,100,230,2.8334,2024-08-24,6.4203348e+07,12,2.4733094e+09,1
=,345,78.833336,0.9993333,28,34.883,49.6,101,230,3.7409,2024-08-24,7.187989e+07,12,2.7725967e+09,1
=,345,78.833336,0.9993333,28,34.634,24.8,102,230,3.4057,2024-08-24,8.876276e+07,12,3.4405906e+09,1
=,345,78.833336,0.9993333,28,32.946,5.2,103,230,4.8858,2024-08-24,1.0111321e+08,12,3.927258e+09,1
=,345,78.83317,1.9975,28,34.96,396.0,104,232,1.597,2024-08-25,4.582184e+07,12,1.7461284e+09,1
=,345,78.83317,1.9975,28,34.97,247.7,105,232,2.2432,2024-08-25,4.9603036e+07,12,1.900402e+09,1
=,345,78.83317,1.9975,28,34.982,198.2,106,232,2.5733,2024-08-25,5.0648924e+07,12,1.9376694e+09,1
=,345,78.83317,1.9975,28,34.965,149.0,107,232,2.6312,2024-08-25,5.609258e+07,12,2.1563277e+09,1
=,345,78.83317,1.9975,28,34.951,100.4,108,232,2.826,2024-08-25,5.8525816e+07,12,2.2631516e+09,1
=,345,78.83317,1.9975,28,34.897,50.5,109,232,3.8744,2024-08-25,6.9079416e+07,12,2.6844884e+09,1
=,345,78.83317,1.9975,28,34.638,25.0,110,232,4.3472,2024-08-25,8.463551e+07,12,3.3030764e+09,1
=,345,78.83317,1.9975,28,32.823,5.2,111,232,5.1058,2024-08-25,1.02757384e+08,12,4.0199572e+09,1
=,345,78.8335,8.005167,28,34.9795,396.9,112,245,3.4977,2024-08-26,6.2614092e+07,12,2.40085e+09,1
=,345,78.8335,8.005167,28,34.9955,248.6,113,245,4.1469,2024-08-26,6.2183956e+07,12,2.4180385e+09,1
=,345,78.8335,8.005167,28,35.0345,198.2,114,245,4.9212,2024-08-26,6.1676836e+07,12,2.38076e+09,1
=,345,78.8335,8.005167,28,35.0675,149.4,115,245,5.836,2024-08-26,6.5122824e+07,12,2.5200236e+09,1
=,345,78.8335,8.005167,28,35.0925,99.5,116,245,6.5989,2024-08-26,8.374434e+07,12,3.2477722e+09,1
=,345,78.8335,8.005167,28,35.0275,49.5,117,245,7.0774,2024-08-26,1.3886731e+08,12,5.437213e+09,1
=,345,78.8335,8.005167,28,34.9455,24.8,118,245,8.0105,2024-08-26,1.7901528e+08,12,7.0125624e+09,1
=,345,78.8335,8.005167,28,34.8735,4.7,119,245,9.6997,2024-08-26,1.7051168e+08,12,6.683884e+09,1
=,345,78.83217,-2.0046666,28,34.9,987.6,1,341,0.0538,2025-07-30,5.886864e+07,12,2.2647685e+09,1
=,345,78.83217,-2.0046666,28,34.917,741.0,2,341,0.8933,2025-07-30,5.074921e+07,12,1.951592e+09,1
=,345,78.83217,-2.0046666,28,34.923,494.8,3,341,1.6611,2025-07-30,5.406397e+07,12,2.0810412e+09,1
=,345,78.83217,-2.0046666,28,34.948,395.9,4,341,2.2196,2025-07-30,5.812364e+07,12,2.2384364e+09,1
=,345,78.83217,-2.0046666,28,34.987,247.6,5,341,3.0336,2025-07-30,6.1192064e+07,12,2.3556746e+09,1
=,345,78.83217,-2.0046666,28,35.006,198.3,6,341,3.3387,2025-07-30,6.4200428e+07,12,2.4702676e+09,1
=,345,78.83217,-2.0046666,28,34.974,148.8,7,341,3.2226,2025-07-30,6.4021452e+07,12,2.4671421e+09,1
=,345,78.83217,-2.0046666,28,34.651,99.4,8,341,0.3582,2025-07-30,8.379917e+07,12,3.232566e+09,1
=,345,78.83217,-2.0046666,28,34.217,49.8,9,341,-0.3041,2025-07-30,1.1506282e+08,12,4.4353014e+09,1
=,345,78.83217,-2.0046666,28,33.82,25.0,10,341,-1.616,2025-07-30,1.6219029e+08,12,6.254773e+09,1
=,345,78.83217,-2.0046666,28,30.534,5.2,11,341,-0.0686,2025-07-30,1.1099913e+08,12,4.2853517e+09,1
=,345,78.8325,-2.4983332,28,34.924,2578.0,12,342,-0.703,2025-07-31,4.745141e+06,12,1.5021986e+08,1
=,345,78.8325,-2.4983332,28,34.899,987.7,13,342,0.1075,2025-07-31,5.0325996e+07,12,1.940556e+09,1
=,345,78.8325,-2.4983332,28,34.878,741.2,14,342,0.3974,2025-07-31,5.0358904e+07,12,1.9404983e+09,1
=,345,78.8355,-3.0125,28,34.882,396.3,15,345,1.1737,2025-07-31,5.384621e+07,12,2.0710088e+09,1
=,345,78.8355,-3.0125,28,34.844,247.4,16,345,1.2882,2025-07-31,6.406573e+07,12,2.4651453e+09,1
=,345,78.8355,-3.0125,28,34.766,197.6,17,345,1.0424,2025-07-31,6.963201e+07,12,2.6783089e+09,1
=,345,78.8355,-3.0125,28,34.225,100.6,19,345,-1.0791,2025-07-31,1.214289e+08,12,4.679856e+09,1
=,345,78.8355,-3.0125,28,33.814,49.9,20,345,-1.6456,2025-07-31,1.6283834e+08,12,6.275713e+09,1
=,345,78.8355,-3.0125,28,32.407,25.1,21,345,-0.9563,2025-07-31,1.5421451e+08,12,5.9320643e+09,1
=,345,78.8355,-3.0125,28,30.149,5.6,22,345,0.5784,2025-07-31,6.7714296e+07,12,2.6035827e+09,1
=,345,78.84116,-3.49,28,34.922,2246.6,23,346,-0.706,2025-08-01,5.503696e+06,12,1.8147182e+08,1
=,345,78.84116,-3.49,28,34.891,987.5,24,346,-0.0192,2025-08-01,4.453686e+07,12,1.710805e+09,1
=,345,78.84116,-3.49,28,34.877,741.3,25,346,0.3121,2025-08-01,5.3789024e+07,12,2.0701015e+09,1
=,345,78.83667,-4.5151668,28,34.912,1449.7,26,347,-0.3243,2025-08-01,2.4090512e+07,12,9.197955e+08,1
=,345,78.83667,-4.5151668,28,34.882,988.9,27,347,0.0545,2025-08-01,4.7661196e+07,12,1.8670848e+09,1
=,345,78.83667,-4.5151668,28,34.873,742.7,28,347,0.3708,2025-08-01,4.8006092e+07,12,1.8806505e+09,1
=,345,78.83283,-4.002,28,34.886,988.2,29,348,0.0835,2025-08-01,4.039337e+07,12,1.5809756e+09,1
=,345,78.83283,-4.002,28,34.878,741.6,30,348,0.2743,2025-08-01,3.9814696e+07,12,1.5591382e+09,1
=,345,78.83283,-4.002,28,34.87,494.9,31,348,0.819,2025-08-01,4.3215932e+07,12,1.69357e+09,1
=,345,78.83283,-4.002,28,34.877,395.9,32,348,1.2398,2025-08-01,5.1139464e+07,12,2.0031579e+09,1
=,345,78.83283,-4.002,28,34.915,247.5,33,348,2.5078,2025-08-01,5.980896e+07,12,2.345131e+09,1
=,345,78.83283,-4.002,28,34.458,198.6,34,348,-0.1734,2025-08-01,9.501174e+07,12,3.7313846e+09,1
=,345,78.83283,-4.002,28,33.98,148.6,35,348,-1.7134,2025-08-01,1.3507714e+08,12,5.3092465e+09,1
=,345,78.83283,-4.002,28,33.763,99.2,36,348,-1.815,2025-08-01,1.8193797e+08,12,7.1508557e+09,1
=,345,78.83283,-4.002,28,32.653,49.7,37,348,-1.6016,2025-08-01,1.3481186e+08,12,5.2949606e+09,1
=,345,78.83283,-4.002,28,31.617,24.9,38,348,-1.5819,2025-08-01,7.524242e+07,12,2.9494822e+09,1
=,345,78.83283,-4.002,28,30.747,4.9,39,348,-0.8191,2025-08-01,5.3087348e+07,12,2.0784005e+09,1
=,345,78.83417,-4.9973335,28,34.882,1009.4,40,350,-0.0125,2025-08-01,3.8743264e+07,12,1.5164883e+09,1
=,345,78.83417,-4.9973335,28,34.88,740.8,41,350,0.2779,2025-08-01,3.943521e+07,12,1.541554e+09,1
=,345,78.83417,-4.9973335,28,34.868,495.5,42,350,0.6795,2025-08-01,4.1878756e+07,12,1.6395636e+09,1
=,345,78.83417,-4.9973335,28,34.854,396.5,43,350,0.8515,2025-08-01,4.73322e+07,12,1.8540637e+09,1
=,345,78.83417,-4.9973335,28,34.924,247.1,44,350,2.3663,2025-08-01,5.8265104e+07,12,2.2848394e+09,1
=,345,78.83417,-4.9973335,28,34.699,198.0,45,350,0.799,2025-08-01,7.718734e+07,12,3.0311447e+09,1
=,345,78.83417,-4.9973335,28,34.243,149.2,46,350,-1.1566,2025-08-01,1.1151739e+08,12,4.38023e+09,1
=,345,78.83417,-4.9973335,28,33.535,99.2,47,350,-1.5688,2025-08-01,1.4412205e+08,12,5.6634056e+09,1
=,345,78.83417,-4.9973335,28,32.59,49.1,48,350,-1.5768,2025-08-01,1.23696744e+08,12,4.860712e+09,1
=,345,78.83417,-4.9973335,28,31.512,25.3,49,350,-1.4606,2025-08-01,6.951843e+07,12,2.7279352e+09,1
=,345,78.83417,-4.9973335,28,29.3755,5.6,50,350,0.0893,2025-08-01,4.89425e+07,12,1.9178922e+09,1
=,345,78.83483,-5.9898334,28,34.877,333.0,51,352,0.9815,2025-08-02,4.6138236e+07,12,1.8083619e+09,1
=,345,78.83483,-5.9898334,28,34.873,248.1,52,352,1.4774,2025-08-02,5.685844e+07,12,2.2286984e+09,1
=,345,78.83483,-5.9898334,28,34.8955,199.3,53,352,2.2657,2025-08-02,5.955948e+07,12,2.3366607e+09,1
=,345,78.83483,-5.9898334,28,34.5355,149.1,54,352,0.3359,2025-08-02,8.378168e+07,12,3.2884058e+09,1
=,345,78.83483,-5.9898334,28,33.9945,98.8,55,352,-1.5616,2025-08-02,1.3066434e+08,12,5.1328727e+09,1
=,345,78.83483,-5.9898334,28,33.2495,49.2,56,352,-1.6132,2025-08-02,1.7234013e+08,12,6.767541e+09,1
=,345,78.83483,-5.9898334,28,32.2365,24.7,57,352,-1.5253,2025-08-02,1.517357e+08,12,5.959314e+09,1
=,345,78.83483,-5.9898334,28,28.9885,5.1,58,352,-0.3665,2025-08-02,6.4506296e+07,12,2.5252897e+09,1
=,345,78.832664,-6.9876666,28,34.756,198.6,59,354,1.3204,2025-08-02,6.5558716e+07,12,2.5668872e+09,1
=,345,78.832664,-6.9876666,28,34.4055,148.9,60,354,-0.5266,2025-08-02,1.0369836e+08,12,4.0722417e+09,1
=,345,78.832664,-6.9876666,28,34.0115,99.4,61,354,-1.6155,2025-08-02,1.3569837e+08,12,5.327564e+09,1
=,345,78.832664,-6.9876666,28,33.2225,50.0,62,354,-1.6253,2025-08-02,1.8129835e+08,12,7.1248333e+09,1
=,345,78.832664,-6.9876666,28,32.1755,25.1,63,354,-1.5457,2025-08-02,1.3898838e+08,12,5.440491e+09,1
=,345,78.832664,-6.9876666,28,29.5375,4.8,64,354,-0.846,2025-08-02,6.6592e+07,12,2.6111063e+09,1
=,345,78.8335,-8.001166,28,34.6875,175.2,65,356,0.9247,2025-08-02,6.466544e+07,12,2.5352522e+09,1
=,345,78.8335,-8.001166,28,34.5155,148.7,66,356,0.1974,2025-08-02,8.0068216e+07,12,3.140589e+09,1
=,345,78.8335,-8.001166,28,33.9445,99.3,67,356,-1.1436,2025-08-02,1.3104258e+08,12,5.1454075e+09,1
=,345,78.8335,-8.001166,28,32.57025,50.0,68,356,-1.6424,2025-08-02,1.5985235e+08,12,6.2765757e+09,1
=,345,78.8335,-8.001166,28,31.60125,25.3,69,356,-1.5311,2025-08-02,1.0068737e+08,12,3.9502385e+09,1
=,345,78.8335,-8.001166,28,29.37125,4.9,70,356,0.8305,2025-08-02,6.36121e+07,12,2.4938048e+09,1
=,345,78.832664,-8.998834,28,34.43325,198.3,71,358,0.0482,2025-08-02,8.322481e+07,12,3.2663923e+09,1
=,345,78.832664,-8.998834,28,34.19525,149.6,72,358,-0.8397,2025-08-02,1.0778383e+08,12,4.2243254e+09,1
=,345,78.832664,-8.998834,28,33.25075,99.6,73,358,-1.3543,2025-08-02,1.3951904e+08,12,5.4724767e+09,1
=,345,78.832664,-8.998834,28,31.49825,50.3,74,358,-1.5363,2025-08-02,9.1916264e+07,12,3.6039816e+09,1
=,345,78.832664,-8.998834,28,31.14525,25.2,75,358,-1.3257,2025-08-02,8.763097e+07,12,3.4372132e+09,1
=,345,78.832664,-8.998834,28,29.52725,5.1,76,358,1.2018,2025-08-02,8.066473e+07,12,3.1577933e+09,1
=,345,78.833,-10.0025,28,34.75025,276.5,77,360,0.8752,2025-08-02,5.8274436e+07,12,2.2805765e+09,1
=,345,78.833,-10.0025,28,34.73625,248.0,78,360,0.8221,2025-08-02,5.9444484e+07,12,2.3257677e+09,1
=,345,78.833,-10.0025,28,34.49425,198.8,79,360,0.1759,2025-08-02,7.410077e+07,12,2.9027318e+09,1
=,345,78.833,-10.0025,28,34.14725,149.2,80,360,-0.787,2025-08-02,9.973101e+07,12,3.911316e+09,1
=,345,78.833,-10.0025,28,32.88325,99.2,81,360,-1.4429,2025-08-02,1.4188446e+08,12,5.567772e+09,1
=,345,78.833,-10.0025,28,31.34125,50.2,82,360,-1.4956,2025-08-02,9.0936424e+07,12,3.5624049e+09,1
=,345,78.833,-10.0025,28,31.10725,24.9,83,360,-1.1629,2025-08-02,8.66918e+07,12,3.3964736e+09,1
=,345,78.833,-10.0025,28,29.52925,5.4,84,360,1.1603,2025-08-02,7.65222e+07,12,2.9998554e+09,1
=,345,78.833664,-10.9975,28,34.7785,313.2,85,363,0.8892,2025-08-03,5.5768336e+07,12,2.1847716e+09,1
=,345,78.833664,-10.9975,28,34.6785,247.2,86,363,0.6221,2025-08-03,6.2187624e+07,12,2.437094e+09,1
=,345,78.833664,-10.9975,28,34.4365,197.7,87,363,0.0325,2025-08-03,7.847186e+07,12,3.0785057e+09,1
=,345,78.833664,-10.9975,28,34.0705,148.1,88,363,-0.7409,2025-08-03,1.0458773e+08,12,4.1048673e+09,1
=,345,78.833664,-10.9975,28,33.0235,99.2,89,363,-1.5446,2025-08-03,1.5368723e+08,12,6.031412e+09,1
=,345,78.833664,-10.9975,28,31.3555,49.5,90,363,-1.4909,2025-08-03,9.362264e+07,12,3.6671631e+09,1
=,345,78.833664,-10.9975,28,31.1085,25.0,91,363,-1.1322,2025-08-03,8.860055e+07,12,3.4707028e+09,1
=,345,78.833664,-10.9975,28,30.3735,4.8,92,363,0.3614,2025-08-03,8.306684e+07,12,3.2580457e+09,1
=,345,78.83517,-11.981167,28,34.2385,181.9,93,364,-0.156,2025-08-03,8.514762e+07,12,3.3407053e+09,1
=,345,78.83517,-11.981167,28,33.9425,148.8,94,364,-0.5902,2025-08-03,9.815237e+07,12,3.8522317e+09,1
=,345,78.83517,-11.981167,28,32.7165,99.1,95,364,-1.5009,2025-08-03,1.3944563e+08,12,5.4711567e+09,1
=,345,78.83517,-11.981167,28,31.3135,50.2,96,364,-1.4628,2025-08-03,9.312631e+07,12,3.6497544e+09,1
=,345,78.83517,-11.981167,28,31.0935,25.4,97,364,-1.4942,2025-08-03,8.866383e+07,12,3.4778076e+09,1
=,345,78.83517,-11.981167,28,30.8125,4.9,98,364,-0.9402,2025-08-03,8.716805e+07,12,3.417315e+09,1
=,345,78.83567,-12.998667,28,34.1995,195.6,99,366,-0.2059,2025-08-03,8.652564e+07,12,3.3866348e+09,1
=,345,78.83567,-12.998667,28,34.0245,149.2,100,366,-0.5204,2025-08-03,9.2649256e+07,12,3.6314394e+09,1
=,345,78.83567,-12.998667,28,32.8315,99.1,101,366,-1.5374,2025-08-03,1.4151162e+08,12,5.020572e+09,1
=,345,78.83567,-12.998667,28,31.2495,49.0,102,366,-1.598,2025-08-03,9.0153784e+07,12,3.5365486e+09,1
=,345,78.83567,-12.998667,28,31.1615,25.5,103,366,-1.5034,2025-08-03,8.745356e+07,12,3.4298348e+09,1
=,345,78.83567,-12.998667,28,31.024,4.8,104,366,-1.404,2025-08-03,8.6414504e+07,12,3.3877752e+09,1
=,345,80.289,-12.972,28,34.4115,169.5,105,387,0.2434,2025-08-06,7.691771e+07,12,3.014464e+09,1
=,345,80.289,-12.972,28,34.2615,148.3,106,387,-0.2978,2025-08-06,8.510095e+07,12,3.3357384e+09,1
=,345,80.289,-12.972,28,33.1185,98.8,107,387,-1.329,2025-08-06,1.2448026e+08,12,4.8828923e+09,1
=,345,80.289,-12.972,28,31.3335,49.2,108,387,-1.6891,2025-08-06,1.0137231e+08,12,3.9798858e+09,1
=,345,80.289,-12.972,28,31.1765,24.7,109,387,-1.6359,2025-08-06,9.224796e+07,12,3.6108987e+09,1
=,345,80.289,-12.972,28,30.9975,5.0,110,387,-1.4417,2025-08-06,9.248328e+07,12,3.6212306e+09,1
=,345,80.4085,-13.4036665,28,34.6745,257.5,111,389,0.6482,2025-08-06,5.978406e+07,12,2.3419692e+09,1
=,345,80.4085,-13.4036665,28,34.6735,247.4,112,389,0.6404,2025-08-06,5.6023584e+07,12,2.2022986e+09,1
=,345,80.4085,-13.4036665,28,34.5455,197.8,113,389,0.4164,2025-08-06,6.879058e+07,12,2.6953905e+09,1
=,345,80.4085,-13.4036665,28,34.2045,148.6,114,389,-0.3461,2025-08-06,8.969929e+07,12,3.519384e+09,1
=,345,80.4085,-13.4036665,28,33.2775,99.8,115,389,-1.1844,2025-08-06,1.212104e+08,12,4.755137e+09,1
=,345,80.4085,-13.4036665,28,31.2945,49.9,116,389,-1.6907,2025-08-06,9.396236e+07,12,3.681326e+09,1
=,345,80.4085,-13.4036665,28,31.162,24.5,117,389,-1.5657,2025-08-06,8.4556296e+07,12,3.3122721e+09,1
=,345,80.4085,-13.4036665,28,30.762,5.4,118,389,-1.2232,2025-08-06,9.206726e+07,12,3.611319e+09,1
=,345,78.833336,-1.0,28,34.907,987.9,119,396,-0.1496,2025-08-10,4.0835884e+07,12,1.5945504e+09,1
=,345,78.833336,-1.0,28,34.9,741.5,120,396,0.321,2025-08-10,5.913592e+07,12,2.3142316e+09,1
=,345,78.833336,-1.0,28,34.905,495.0,121,396,1.2457,2025-08-10,5.3366056e+07,12,2.0887383e+09,1
=,345,78.833336,-1.0,28,34.911,396.2,122,396,1.5738,2025-08-10,5.429355e+07,12,2.1250821e+09,1
=,345,78.833336,-1.0,28,34.966,247.8,123,396,2.6116,2025-08-10,5.6932296e+07,12,2.2273288e+09,1
=,345,78.833336,-1.0,28,34.973,198.3,124,396,2.8458,2025-08-10,5.8279748e+07,12,2.2799212e+09,1
=,345,78.833336,-1.0,28,34.968,148.9,125,396,3.0435,2025-08-10,5.9472056e+07,12,2.325335e+09,1
=,345,78.833336,-1.0,28,34.9545,99.4,126,396,3.2161,2025-08-10,6.3148936e+07,12,2.4724536e+09,1
=,345,78.833336,-1.0,28,34.739,50.0,127,396,2.3685,2025-08-10,7.902038e+07,12,3.0929175e+09,1
=,345,78.833336,-1.0,28,34.801,25.2,128,396,4.6193,2025-08-10,7.3846296e+07,12,2.8944855e+09,1
=,345,78.833336,-1.0,28,34.995,14.6,129,396,6.5424,2025-08-10,6.2103464e+07,12,2.4282186e+09,1
=,345,78.833336,-1.0,28,32.13,4.5,130,396,4.9109,2025-08-10,9.305883e+07,12,3.644319e+09,1
=,345,78.83317,-0.0023333333,28,34.909,987.8,131,399,-0.2298,2025-08-10,4.1548468e+07,12,1.6215814e+09,1
=,345,78.83317,-0.0023333333,28,34.904,740.9,132,399,0.122,2025-08-10,4.444866e+07,12,1.7373617e+09,1
=,345,78.83317,-0.0023333333,28,34.909,494.8,133,399,0.8476,2025-08-10,5.507814e+07,12,2.1557253e+09,1
